id,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSXETG00000024144,dnaja1,ensembl,protein_coding,1,75527907,75536736,-
ENSXETG00000017714,hcn1,ensembl,protein_coding,1,181078315,181296021,+
ENSXETG00000029955,secisbp2,ensembl,protein_coding,1,125658818,125678816,+
ENSXETG00000024143,aptx,ensembl,protein_coding,1,75536887,75558346,+
ENSXETG00000036762,U6,ensembl,snRNA,1,81838822,81838928,-
ENSXETG00000017716,mrps30,ensembl,protein_coding,1,181427493,181436979,+
ENSXETG00000025130,fgf10,ensembl,protein_coding,1,181591450,181664565,+
ENSXETG00000001952,polr1a,ensembl,protein_coding,1,15111465,15163254,-
ENSXETG00000001670,pgm5,ensembl,protein_coding,1,116872111,116946073,+
ENSXETG00000013501,sin3b,ensembl,protein_coding,1,99790191,99812350,+
ENSXETG00000038276,slc39a4,ensembl,protein_coding,1,181691456,181692379,-
ENSXETG00000019214,smarcad1,ensembl,protein_coding,1,67360720,67430522,-
ENSXETG00000022310,ssh1,ensembl,protein_coding,1,137981276,138028312,-
ENSXETG00000006316,arvcf,ensembl,protein_coding,1,146442881,146737657,-
ENSXETG00000017590,frem3,ensembl,protein_coding,1,49761512,49809842,+
ENSXETG00000004677,snx2,ensembl,protein_coding,1,160949908,160974672,-
ENSXETG00000035157,TMEM252,ensembl,protein_coding,1,116951094,116952196,-
ENSXETG00000040099,fbxo8,ensembl,protein_coding,1,3201002,4109192,+
ENSXETG00000021641,med16,ensembl,protein_coding,1,81839168,81850487,+
ENSXETG00000001676,trmt9b,ensembl,protein_coding,1,116974156,116976223,+
ENSXETG00000028100,mrpl35,ensembl,protein_coding,1,15163151,15169078,+
ENSXETG00000001949,krcc1,ensembl,protein_coding,1,15173633,15194492,-
ENSXETG00000023279,atoh1,ensembl,protein_coding,1,67554055,67554837,-
ENSXETG00000023280,grid2,ensembl,protein_coding,1,67586143,68038310,-
ENSXETG00000015503,il6st,ensembl,protein_coding,1,178386818,178424878,+
ENSXETG00000040085,nosip,ensembl,protein_coding,1,68190968,68192372,-
ENSXETG00000039926,,ensembl,protein_coding,1,68279641,68280674,-
ENSXETG00000022308,dao,ensembl,protein_coding,1,138030435,138061002,+
ENSXETG00000010843,sema4d,ensembl,protein_coding,1,125681672,125720893,-
ENSXETG00000013500,f2rl3,ensembl,protein_coding,1,99834300,99839465,+
ENSXETG00000038781,ccser1,ensembl,protein_coding,1,68466136,68895613,-
ENSXETG00000001940,smyd1,ensembl,protein_coding,1,15202622,15224976,+
ENSXETG00000032091,,ensembl,protein_coding,1,99879584,99900224,-
ENSXETG00000001678,pip5k1b,ensembl,protein_coding,1,116989418,117084800,+
ENSXETG00000023640,mmrn1,ensembl,protein_coding,1,68972674,69022874,-
ENSXETG00000021142,nedd4l,ensembl,protein_coding,1,188465585,188646322,-
ENSXETG00000038255,slc16a5,ensembl,protein_coding,1,3284547,3287980,-
ENSXETG00000006319,tango2,ensembl,protein_coding,1,146757560,146821400,+
ENSXETG00000023958,lrrtm1,ensembl,protein_coding,1,3694236,3695801,-
ENSXETG00000023641,snca,ensembl,protein_coding,1,69059829,69122151,+
ENSXETG00000033040,kctd2,ensembl,protein_coding,1,99914874,99934369,-
ENSXETG00000041370,mrps7,ensembl,protein_coding,1,69218369,69220546,+
ENSXETG00000021646,cfd,ensembl,protein_coding,1,81871603,81887461,+
ENSXETG00000023642,gprin3,ensembl,protein_coding,1,69244532,69302527,+
ENSXETG00000001938,fabp1,ensembl,protein_coding,1,15227567,15231880,-
ENSXETG00000016591,nnt,ensembl,protein_coding,1,181876605,181941362,-
ENSXETG00000027392,sncaip,ensembl,protein_coding,1,161062787,161183147,-
ENSXETG00000001936,thnsl2,ensembl,protein_coding,1,15239110,15254676,+
ENSXETG00000001682,nrbp1,ensembl,protein_coding,1,117115131,117140587,+
ENSXETG00000021647,prtn3,ensembl,protein_coding,1,81877349,81882845,-
ENSXETG00000001934,foxi4.2,ensembl,protein_coding,1,15337981,15339974,+
ENSXETG00000001690,suclg1,ensembl,protein_coding,1,4854173,4871331,-
ENSXETG00000001930,,ensembl,protein_coding,1,15469386,15528267,+
ENSXETG00000039659,ncf2,ensembl,protein_coding,1,161242604,161255083,-
ENSXETG00000040208,,ensembl,protein_coding,1,15492062,15493884,-
ENSXETG00000006320,dgcr8,ensembl,protein_coding,1,146832797,146860575,+
ENSXETG00000022304,svop,ensembl,protein_coding,1,138065771,138088299,-
ENSXETG00000004679,lox,ensembl,protein_coding,1,161282725,161308878,+
ENSXETG00000021653,plppr3,ensembl,protein_coding,1,81889456,81907708,+
ENSXETG00000033999,,ensembl,protein_coding,1,125757068,125806998,+
ENSXETG00000026537,gadd45g,ensembl,protein_coding,1,125855955,125858086,+
ENSXETG00000017566,smarca5,ensembl,protein_coding,1,49812296,49832517,-
ENSXETG00000004681,srfbp1,ensembl,protein_coding,1,161311742,161361023,-
ENSXETG00000000810,diras2,ensembl,protein_coding,1,126191519,126192118,-
ENSXETG00000039128,,ensembl,protein_coding,1,4874907,4875967,-
ENSXETG00000036407,,ensembl,protein_coding,1,161404284,161406360,+
ENSXETG00000037261,,ensembl,protein_coding,1,4883849,4884945,+
ENSXETG00000000809,,ensembl,protein_coding,1,126197682,126198153,+
ENSXETG00000040006,PRR16,ensembl,protein_coding,1,161539125,161661896,-
ENSXETG00000035972,,ensembl,protein_coding,1,4921723,4926766,+
ENSXETG00000041144,,ensembl,protein_coding,1,4978181,4979480,+
ENSXETG00000037589,,ensembl,protein_coding,1,4986716,4987727,+
ENSXETG00000029391,,ensembl,miRNA,1,146833438,146833520,+
ENSXETG00000033387,,ensembl,protein_coding,1,4998105,4999014,+
ENSXETG00000022301,usp30,ensembl,protein_coding,1,138090782,138103552,+
ENSXETG00000036253,piwil3,ensembl,protein_coding,1,5001108,5002179,-
ENSXETG00000000807,syk,ensembl,protein_coding,1,126245517,126279695,+
ENSXETG00000027348,,ensembl,protein_coding,1,5005720,5013302,+
ENSXETG00000036061,unk,ensembl,protein_coding,1,5029838,5030342,+
ENSXETG00000030832,ddx4,ensembl,protein_coding,1,178432970,178470331,-
ENSXETG00000038480,enoph1,ensembl,protein_coding,1,5031290,5032601,+
ENSXETG00000036179,ALKBH2,ensembl,protein_coding,1,138107221,138113019,-
ENSXETG00000035028,cep95,ensembl,IG_V_gene,1,5041744,5042037,+
ENSXETG00000000805,auh,ensembl,protein_coding,1,126394819,126532938,-
ENSXETG00000036039,aoc2,ensembl,protein_coding,1,5048600,5048896,+
ENSXETG00000022298,ung,ensembl,protein_coding,1,138112235,138123757,+
ENSXETG00000000804,nfil3,ensembl,protein_coding,1,126553138,126554954,-
ENSXETG00000036670,,ensembl,protein_coding,1,5050550,5054616,+
ENSXETG00000040598,,ensembl,protein_coding,1,5054057,5059026,+
ENSXETG00000000802,ror2,ensembl,protein_coding,1,126675487,126764150,-
ENSXETG00000001683,tjp2,ensembl,protein_coding,1,117156461,117210926,+
ENSXETG00000023661,fam13a,ensembl,protein_coding,1,69332339,69444623,+
ENSXETG00000034479,,ensembl,protein_coding,1,5063294,5063605,+
ENSXETG00000035222,nrg1,ensembl,protein_coding,1,5067753,5074758,+
ENSXETG00000017549,gab1,ensembl,protein_coding,1,49856394,49894151,-
ENSXETG00000041101,,ensembl,protein_coding,1,5089262,5089558,+
ENSXETG00000017534,hsd17b4,ensembl,protein_coding,1,161840735,161970740,-
ENSXETG00000038285,,ensembl,protein_coding,1,5094163,5094907,+
ENSXETG00000033268,lrp11,ensembl,protein_coding,1,181953320,181966111,+
ENSXETG00000001926,eif2ak3,ensembl,protein_coding,1,15536580,15554730,-
ENSXETG00000038158,,ensembl,protein_coding,1,5097730,5098881,+
ENSXETG00000038772,,ensembl,protein_coding,1,181980608,181981789,-
ENSXETG00000037063,becn1,ensembl,protein_coding,1,5102441,5102746,+
ENSXETG00000038601,wnk4,ensembl,protein_coding,1,181993728,181998117,+
ENSXETG00000035990,,ensembl,protein_coding,1,5111043,5111981,+
ENSXETG00000035166,,ensembl,protein_coding,1,5115247,5122201,+
ENSXETG00000009534,elp1,ensembl,protein_coding,1,75559079,75611639,-
ENSXETG00000038393,,ensembl,protein_coding,1,5125645,5126260,+
ENSXETG00000038925,U1,ensembl,snRNA,1,178511792,178511953,+
ENSXETG00000028212,U1,ensembl,snRNA,1,178517426,178517564,+
ENSXETG00000040130,,ensembl,protein_coding,1,5138766,5145885,+
ENSXETG00000017515,usp38,ensembl,protein_coding,1,49973596,49990711,+
ENSXETG00000037322,U1,ensembl,snRNA,1,178517961,178518124,+
ENSXETG00000038845,U1,ensembl,snRNA,1,178518942,178519105,+
ENSXETG00000039150,,ensembl,protein_coding,1,5148436,5149045,+
ENSXETG00000037959,U1,ensembl,snRNA,1,178519502,178519665,+
ENSXETG00000016587,hmgcs1,ensembl,protein_coding,1,182020540,182033425,+
ENSXETG00000038916,U1,ensembl,snRNA,1,178520483,178520646,+
ENSXETG00000002512,atp2a2,ensembl,protein_coding,1,154054850,154085159,+
ENSXETG00000035565,U1,ensembl,snRNA,1,178521043,178521206,+
ENSXETG00000040313,cyp2j2,ensembl,protein_coding,1,5155046,5159326,+
ENSXETG00000038754,U1,ensembl,snRNA,1,178522024,178522187,+
ENSXETG00000035876,U1,ensembl,snRNA,1,178522584,178522747,+
ENSXETG00000037496,,ensembl,protein_coding,1,5181026,5181325,+
ENSXETG00000034630,U1,ensembl,snRNA,1,178523565,178523728,+
ENSXETG00000040391,U1,ensembl,snRNA,1,178524125,178524288,+
ENSXETG00000040506,,ensembl,protein_coding,1,5183780,5196119,+
ENSXETG00000038656,U1,ensembl,snRNA,1,178525106,178525269,+
ENSXETG00000032954,NIM1K,ensembl,protein_coding,1,182041184,182046780,-
ENSXETG00000035185,U1,ensembl,snRNA,1,178525666,178525829,+
ENSXETG00000017562,tnfaip8,ensembl,protein_coding,1,161991365,162044690,-
ENSXETG00000039726,,ensembl,protein_coding,1,5185162,5186472,+
ENSXETG00000036166,U1,ensembl,snRNA,1,178526647,178526810,+
ENSXETG00000032207,ZNF131,ensembl,protein_coding,1,182083349,182092139,-
ENSXETG00000034663,,ensembl,protein_coding,1,5214592,5214897,+
ENSXETG00000037009,U1,ensembl,snRNA,1,178527207,178527370,+
ENSXETG00000035433,U1,ensembl,snRNA,1,178528188,178528351,+
ENSXETG00000031045,selenop1,ensembl,protein_coding,1,182141517,182144086,+
ENSXETG00000039140,itgb7,ensembl,protein_coding,1,5218394,5219684,+
ENSXETG00000035430,U1,ensembl,snRNA,1,178528748,178528911,+
ENSXETG00000021661,ptbp1,ensembl,protein_coding,1,81911751,81930691,-
ENSXETG00000037007,U1,ensembl,snRNA,1,178529729,178529892,+
ENSXETG00000040251,,ensembl,protein_coding,1,5220520,5222245,+
ENSXETG00000036531,U1,ensembl,snRNA,1,178530302,178530465,+
ENSXETG00000037965,ghr,ensembl,protein_coding,1,182214506,182456823,-
ENSXETG00000014644,sptlc1,ensembl,protein_coding,1,126816125,126853454,-
ENSXETG00000041343,U1,ensembl,snRNA,1,178531283,178531446,+
ENSXETG00000037540,,ensembl,protein_coding,1,5223127,5223946,+
ENSXETG00000036084,U1,ensembl,snRNA,1,178531843,178532006,+
ENSXETG00000034985,U1,ensembl,snRNA,1,178532824,178532987,+
ENSXETG00000040862,,ensembl,protein_coding,1,5261206,5262091,+
ENSXETG00000005569,fbxo4,ensembl,protein_coding,1,182543442,182551500,-
ENSXETG00000038119,U1,ensembl,snRNA,1,178533384,178533547,+
ENSXETG00000040878,,ensembl,protein_coding,1,5261573,5274056,+
ENSXETG00000037272,U1,ensembl,snRNA,1,178534365,178534528,+
ENSXETG00000034825,,ensembl,protein_coding,1,5280188,5281350,+
ENSXETG00000035797,U1,ensembl,snRNA,1,178534925,178535088,+
ENSXETG00000040692,U1,ensembl,snRNA,1,178535906,178536069,+
ENSXETG00000037564,U1,ensembl,snRNA,1,178536466,178536629,+
ENSXETG00000038354,klhdc9,ensembl,protein_coding,1,5309022,5309491,+
ENSXETG00000036968,U1,ensembl,snRNA,1,178537447,178537610,+
ENSXETG00000035064,,ensembl,protein_coding,1,5316230,5316775,+
ENSXETG00000033309,adam15,ensembl,protein_coding,1,117220771,117255563,+
ENSXETG00000041133,U1,ensembl,snRNA,1,178538007,178538170,+
ENSXETG00000037212,U1,ensembl,snRNA,1,178538988,178539151,+
ENSXETG00000038025,,ensembl,protein_coding,1,5322788,5323108,+
ENSXETG00000039526,U1,ensembl,snRNA,1,178539548,178539711,+
ENSXETG00000041191,stk32a,ensembl,protein_coding,1,5325107,5333579,+
ENSXETG00000039394,U1,ensembl,snRNA,1,178540529,178540692,+
ENSXETG00000034405,U1,ensembl,snRNA,1,178541089,178541353,+
ENSXETG00000037518,,ensembl,IG_V_gene,1,5340316,5340612,+
ENSXETG00000039737,U1,ensembl,snRNA,1,178542171,178542334,+
ENSXETG00000040715,,ensembl,protein_coding,1,5342709,5343647,+
ENSXETG00000039230,U1,ensembl,snRNA,1,178542731,178542894,+
ENSXETG00000038673,,ensembl,protein_coding,1,5347089,5347382,+
ENSXETG00000040121,U1,ensembl,snRNA,1,178543712,178543875,+
ENSXETG00000035459,jakmip2,ensembl,protein_coding,1,5365659,5365964,+
ENSXETG00000040394,U1,ensembl,snRNA,1,178544272,178544435,+
ENSXETG00000040882,U1,ensembl,snRNA,1,178545253,178545416,+
ENSXETG00000032810,,ensembl,protein_coding,1,5367714,5370773,+
ENSXETG00000037367,U1,ensembl,snRNA,1,178545812,178545975,+
ENSXETG00000039897,U1,ensembl,snRNA,1,178546793,178546956,+
ENSXETG00000040688,,ensembl,protein_coding,1,5374807,5375106,+
ENSXETG00000036113,U1,ensembl,snRNA,1,178547352,178547515,+
ENSXETG00000038014,U1,ensembl,snRNA,1,178548333,178548496,+
ENSXETG00000039412,U1,ensembl,snRNA,1,178548893,178549056,+
ENSXETG00000038383,U1,ensembl,snRNA,1,178549874,178550037,+
ENSXETG00000040805,,ensembl,protein_coding,1,5380911,5381216,+
ENSXETG00000035226,U1,ensembl,snRNA,1,178550434,178550597,+
ENSXETG00000040097,,ensembl,protein_coding,1,5385246,5385870,+
ENSXETG00000039781,U1,ensembl,snRNA,1,178551415,178551578,+
ENSXETG00000034890,U1,ensembl,snRNA,1,178551975,178552138,+
ENSXETG00000006323,trmt2a,ensembl,protein_coding,1,146867236,146878261,-
ENSXETG00000039891,U1,ensembl,snRNA,1,178552956,178553119,+
ENSXETG00000034492,U1,ensembl,snRNA,1,178553516,178553679,+
ENSXETG00000035298,prg4,ensembl,protein_coding,1,5398141,5399590,+
ENSXETG00000036530,U1,ensembl,snRNA,1,178554497,178554660,+
ENSXETG00000023652,herc3,ensembl,protein_coding,1,69458665,69493789,-
ENSXETG00000021313,inpp4b,ensembl,protein_coding,1,50353350,50662884,+
ENSXETG00000035659,U1,ensembl,snRNA,1,178555057,178555220,+
ENSXETG00000035117,,ensembl,protein_coding,1,5414924,5415217,+
ENSXETG00000039444,U1,ensembl,snRNA,1,178556038,178556201,+
ENSXETG00000017568,dmxl1,ensembl,protein_coding,1,162060084,162141858,-
ENSXETG00000039486,,ensembl,protein_coding,1,5416126,5417437,+
ENSXETG00000036065,U1,ensembl,snRNA,1,178556598,178556761,+
ENSXETG00000005500,lrpap1,ensembl,protein_coding,1,15734170,15755968,+
ENSXETG00000040582,U1,ensembl,snRNA,1,178557579,178557742,+
ENSXETG00000035331,,ensembl,protein_coding,1,5419781,5420129,+
ENSXETG00000008962,cdc42se2l,ensembl,protein_coding,1,126862971,126921559,-
ENSXETG00000038240,U1,ensembl,snRNA,1,178558139,178558302,+
ENSXETG00000026713,,ensembl,protein_coding,1,5428331,5429843,+
ENSXETG00000040985,U1,ensembl,snRNA,1,178559120,178559283,+
ENSXETG00000035191,U1,ensembl,snRNA,1,178559680,178559843,+
ENSXETG00000040462,U1,ensembl,snRNA,1,178560661,178560824,+
ENSXETG00000040769,,ensembl,protein_coding,1,5441486,5442584,+
ENSXETG00000035962,U1,ensembl,snRNA,1,178561221,178561384,+
ENSXETG00000040433,entpd6,ensembl,protein_coding,1,5453462,5453767,+
ENSXETG00000033427,acss1,ensembl,protein_coding,1,117268216,117356526,-
ENSXETG00000041115,U1,ensembl,snRNA,1,178562202,178562365,+
ENSXETG00000034655,U1,ensembl,snRNA,1,178562762,178562925,+
ENSXETG00000040238,,ensembl,protein_coding,1,5463653,5464776,+
ENSXETG00000040065,U1,ensembl,snRNA,1,178563743,178563906,+
ENSXETG00000039882,,ensembl,IG_V_gene,1,5477923,5478231,+
ENSXETG00000034727,U1,ensembl,snRNA,1,178564724,178564887,+
ENSXETG00000036594,U1,ensembl,snRNA,1,178565284,178565447,+
ENSXETG00000010365,uqcc2,ensembl,protein_coding,1,5537730,5539254,+
ENSXETG00000010368,adra1d,ensembl,protein_coding,1,5560406,5635178,-
ENSXETG00000017989,rnf24,ensembl,protein_coding,1,6056759,6057322,+
ENSXETG00000017986,pank2,ensembl,protein_coding,1,6078228,6083974,+
ENSXETG00000028990,xtr-mir-103-2,ensembl,miRNA,1,6083393,6083475,+
ENSXETG00000032111,,ensembl,protein_coding,1,6183021,6191637,-
ENSXETG00000041387,misp,ensembl,protein_coding,1,81974793,81992893,-
ENSXETG00000020878,atp8b1,ensembl,protein_coding,1,188714121,188773079,+
ENSXETG00000034776,rbm47,ensembl,protein_coding,1,69505476,69521489,-
ENSXETG00000028090,slc38a9,ensembl,protein_coding,1,178575702,178607752,+
ENSXETG00000014639,palm,ensembl,protein_coding,1,81995517,82042186,-
ENSXETG00000033345,mettl18,ensembl,protein_coding,1,182570097,182629122,+
ENSXETG00000023649,dck.1,ensembl,protein_coding,1,69527144,69537775,-
ENSXETG00000014643,rabggta,ensembl,protein_coding,1,126935266,126970557,+
ENSXETG00000037634,,ensembl,protein_coding,1,82045117,82056362,+
ENSXETG00000014629,pgpep1,ensembl,protein_coding,1,82075843,82089101,-
ENSXETG00000036226,dok7,ensembl,protein_coding,1,15767980,15836958,-
ENSXETG00000023648,mob1b,ensembl,protein_coding,1,69564688,69596591,-
ENSXETG00000017583,dtwd2,ensembl,protein_coding,1,162152480,162207808,+
ENSXETG00000031954,errfi1,ensembl,protein_coding,1,99933359,100022600,+
ENSXETG00000027231,timm10,ensembl,protein_coding,1,82089768,82101492,+
ENSXETG00000038737,pds5a,ensembl,protein_coding,1,50669993,50671734,-
ENSXETG00000039862,tbc1d16,ensembl,protein_coding,1,50718362,50721697,+
ENSXETG00000034909,U1,ensembl,snRNA,1,178589531,178589694,+
ENSXETG00000036595,U1,ensembl,snRNA,1,178590332,178590495,+
ENSXETG00000037336,ttyh2,ensembl,protein_coding,1,50719966,50722168,+
ENSXETG00000035100,U1,ensembl,snRNA,1,178592136,178592299,+
ENSXETG00000021946,XB5806080,ensembl,protein_coding,1,82133147,82208606,+
ENSXETG00000039658,U1,ensembl,snRNA,1,178597621,178597784,+
ENSXETG00000005495,hgfac,ensembl,protein_coding,1,15854110,15880151,-
ENSXETG00000031102,abca9,ensembl,protein_coding,1,117364915,117394098,-
ENSXETG00000000375,plpp1,ensembl,protein_coding,1,178630419,178686839,+
ENSXETG00000009533,kcmf1,ensembl,protein_coding,1,75611417,75647245,+
ENSXETG00000037188,smim14,ensembl,protein_coding,1,117407091,117426223,+
ENSXETG00000036450,lias,ensembl,protein_coding,1,82160377,82161536,+
ENSXETG00000031411,il15,ensembl,protein_coding,1,50756747,50779134,-
ENSXETG00000021930,,ensembl,protein_coding,1,82224455,82228528,-
ENSXETG00000001688,mamdc2,ensembl,protein_coding,1,117464613,117525982,+
ENSXETG00000009532,slc20a2,ensembl,protein_coding,1,75767539,75791454,-
ENSXETG00000032798,mtrex,ensembl,protein_coding,1,178686700,178750002,-
ENSXETG00000014970,znf330,ensembl,protein_coding,1,50846106,50868376,-
ENSXETG00000033501,lpp,ensembl,protein_coding,1,82224946,82278621,-
ENSXETG00000018720,sema6a,ensembl,protein_coding,1,162760346,162873081,+
ENSXETG00000036643,,ensembl,protein_coding,1,75886832,75929531,+
ENSXETG00000009529,paqr3,ensembl,protein_coding,1,75963655,75981134,-
ENSXETG00000023647,rufy3,ensembl,protein_coding,1,69609235,69662155,-
ENSXETG00000035094,,ensembl,protein_coding,1,82293816,82295636,-
ENSXETG00000040223,,ensembl,protein_coding,1,76025845,76026972,-
ENSXETG00000037919,lhfpl1,ensembl,protein_coding,1,82307861,82309657,-
ENSXETG00000021531,antxr2,ensembl,protein_coding,1,76338476,76385253,-
ENSXETG00000040133,rnf150,ensembl,protein_coding,1,50881820,50965446,+
ENSXETG00000037991,pkn3,ensembl,protein_coding,1,82313818,82320567,-
ENSXETG00000021533,prdm8,ensembl,protein_coding,1,76500645,76505615,+
ENSXETG00000021534,fgf5,ensembl,protein_coding,1,76567316,76609908,+
ENSXETG00000021905,rps28p9,ensembl,protein_coding,1,82320864,82324237,+
ENSXETG00000021895,kank3,ensembl,protein_coding,1,82338194,82361293,-
ENSXETG00000041273,gopc,ensembl,protein_coding,1,76648862,76846298,+
ENSXETG00000026042,rgs12,ensembl,protein_coding,1,15890862,15991325,-
ENSXETG00000040329,,ensembl,protein_coding,1,146876131,146876283,+
ENSXETG00000034836,ranbp1,ensembl,protein_coding,1,146878266,146885912,+
ENSXETG00000021538,bmp3,ensembl,protein_coding,1,76908432,76934549,+
ENSXETG00000021893,angptl4,ensembl,protein_coding,1,82447930,82455783,+
ENSXETG00000035539,,ensembl,snoRNA,1,146883703,146883834,+
ENSXETG00000021539,prkg2,ensembl,protein_coding,1,76944698,76993079,-
ENSXETG00000018731,commd10,ensembl,protein_coding,1,163048728,163208168,-
ENSXETG00000037333,sh3glb2,ensembl,protein_coding,1,77045869,77047241,-
ENSXETG00000039184,c15orf41,ensembl,protein_coding,1,163216755,163226236,-
ENSXETG00000006325,zdhhc8,ensembl,protein_coding,1,146895486,146951343,+
ENSXETG00000025484,rab11b.1,ensembl,protein_coding,1,82481394,82491757,+
ENSXETG00000018734,lvrn,ensembl,protein_coding,1,163241200,163258070,-
ENSXETG00000023845,pgam5,ensembl,protein_coding,1,146959082,146967127,+
ENSXETG00000014626,tgm1,ensembl,protein_coding,1,127010216,127020880,+
ENSXETG00000021892,marchf2,ensembl,protein_coding,1,82496451,82504881,+
ENSXETG00000027374,ap3s1,ensembl,protein_coding,1,163274376,163308369,-
ENSXETG00000018739,cdo1,ensembl,protein_coding,1,163334306,163350116,+
ENSXETG00000003537,plcxd3,ensembl,protein_coding,1,182722444,182789153,+
ENSXETG00000030184,msantd1,ensembl,protein_coding,1,16010408,16017321,-
ENSXETG00000023848,ankle2,ensembl,protein_coding,1,146973447,146986037,-
ENSXETG00000004459,fnta,ensembl,protein_coding,1,77051701,77067303,+
ENSXETG00000018742,tmed7,ensembl,protein_coding,1,163370969,163379525,+
ENSXETG00000032196,,ensembl,protein_coding,1,182814401,182847504,+
ENSXETG00000014933,tbc1d9,ensembl,protein_coding,1,51004332,51054987,+
ENSXETG00000000342,herc6,ensembl,protein_coding,1,69674203,69684052,-
ENSXETG00000021890,rab11b.2,ensembl,protein_coding,1,82507402,82520944,-
ENSXETG00000040895,fem1c,ensembl,protein_coding,1,163414531,163434468,+
ENSXETG00000035822,,ensembl,protein_coding,1,69700228,69703237,-
ENSXETG00000037747,,ensembl,protein_coding,1,163485398,163487908,+
ENSXETG00000020941,anapc7,ensembl,protein_coding,1,154113707,154132825,-
ENSXETG00000000341,ppm1k,ensembl,protein_coding,1,69718243,69741519,-
ENSXETG00000031304,ecm2.2,ensembl,protein_coding,1,163496660,163497283,+
ENSXETG00000030572,mast3,ensembl,protein_coding,1,163521333,163538641,+
ENSXETG00000034512,,ensembl,protein_coding,1,163561115,163564871,+
ENSXETG00000020940,arpc3,ensembl,protein_coding,1,154137239,154146904,-
ENSXETG00000004460,pomk,ensembl,protein_coding,1,77073430,77080798,-
ENSXETG00000036665,hgsnat,ensembl,protein_coding,1,77089085,77105377,+
ENSXETG00000000367,dhx29,ensembl,protein_coding,1,178750359,178777649,+
ENSXETG00000020939,gpn3,ensembl,protein_coding,1,154146934,154151439,+
ENSXETG00000000481,cdk7,ensembl,protein_coding,1,163600482,163614342,+
ENSXETG00000014624,gmpr2,ensembl,protein_coding,1,127033089,127045467,-
ENSXETG00000024476,vps29,ensembl,protein_coding,1,154154072,154158833,-
ENSXETG00000014927,ucp1,ensembl,protein_coding,1,51071319,51077711,+
