id,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSMUSG00000078184,Rbm8a2,ensembl_havana,protein_coding,1,175805343,175806680,-
ENSMUSG00000104363,Gm38081,havana,TEC,1,175858645,175860289,-
ENSMUSG00000103277,Gm37916,havana,TEC,1,176006767,176009201,+
ENSMUSG00000104157,Gm38101,havana,lncRNA,1,176103779,176107335,+
ENSMUSG00000102446,Gm17965,havana,processed_pseudogene,1,176166693,176167209,-
ENSMUSG00000104248,Gm38152,havana,TEC,1,176197721,176201286,-
ENSMUSG00000104021,Gm36536,havana,lncRNA,1,176257677,176354839,-
ENSMUSG00000103471,Gm17966,havana,processed_pseudogene,1,176469463,176470124,-
ENSMUSG00000087875,Gm26104,ensembl,snRNA,1,176528183,176528290,+
ENSMUSG00000033007,Asic4,ensembl_havana,protein_coding,1,75427080,75450987,+
ENSMUSG00000102605,Gm37264,havana,TEC,1,75445214,75447405,-
ENSMUSG00000070695,Cntnap5a,ensembl_havana,protein_coding,1,115612486,116515053,+
ENSMUSG00000025909,Sntg1,ensembl_havana,protein_coding,1,8431699,9370103,-
ENSMUSG00002076179,,ensembl,miRNA,1,116322072,116322143,-
ENSMUSG00000102033,Gm28263,havana,processed_pseudogene,1,116561507,116561906,+
ENSMUSG00000102647,Gm38024,havana,TEC,1,8521184,8523715,-
ENSMUSG00000086235,Gm16284,havana,processed_pseudogene,1,8538650,8539049,-
ENSMUSG00000102253,Gm38259,havana,TEC,1,8598004,8601537,-
ENSMUSG00002074990,,ensembl,miRNA,1,8658839,8658948,-
ENSMUSG00000094429,Gm19965,ensembl_havana,protein_coding,1,116730713,116751140,+
ENSMUSG00000101154,Gm17777,havana,processed_pseudogene,1,117319987,117321262,-
ENSMUSG00000103884,Gm37005,havana,TEC,1,8713920,8715083,-
ENSMUSG00000065865,Gm24030,ensembl,snRNA,1,117464031,117464194,+
ENSMUSG00000084353,Gm15452,havana,processed_pseudogene,1,8862147,8862386,-
ENSMUSG00002076328,,ensembl,miRNA,1,117488960,117489069,+
ENSMUSG00000103933,Gm36964,havana,processed_pseudogene,1,8886066,8886263,+
ENSMUSG00000101573,Gm28361,havana,processed_pseudogene,1,117506121,117506594,+
ENSMUSG00002075967,,ensembl,miRNA,1,8886362,8886471,+
ENSMUSG00000086195,Gm6152,havana,processed_pseudogene,1,8926152,8926491,-
ENSMUSG00000107979,Zfp813-ps,havana,lncRNA,1,117531608,117534214,+
ENSMUSG00000101373,Zfp813-ps,havana,processed_pseudogene,1,117553252,117555757,+
ENSMUSG00000104504,Gm7445,havana,processed_pseudogene,1,8926987,8927326,+
ENSMUSG00000099615,Gm28362,havana,unprocessed_pseudogene,1,117590021,117606103,+
ENSMUSG00000066693,Gm7493,havana,processed_pseudogene,1,9033220,9033845,-
ENSMUSG00000102316,Gm37629,havana,TEC,1,9261292,9262341,-
ENSMUSG00000100265,Gm28363,havana,protein_coding,1,117624861,117655171,+
ENSMUSG00000103819,Gm38008,havana,processed_pseudogene,1,9328842,9329359,-
ENSMUSG00000100527,Gm28359,havana,unprocessed_pseudogene,1,117669097,117696352,+
ENSMUSG00000102871,Gm37143,havana,TEC,1,9357147,9360405,+
ENSMUSG00000099571,Gm18182,havana,unprocessed_pseudogene,1,117674761,117679102,-
ENSMUSG00000101571,Gm6187,havana,processed_pseudogene,1,9466998,9468912,-
ENSMUSG00000104428,Gm18299,havana,processed_pseudogene,1,9509966,9510601,-
ENSMUSG00000101303,B020011L13Rik,havana,protein_coding,1,117708863,117731089,+
ENSMUSG00000102272,Gm7512,havana,processed_pseudogene,1,9520804,9521973,+
ENSMUSG00000100305,Gm28360,havana,protein_coding,1,117757811,117782226,+
ENSMUSG00000065625,Gm24765,ensembl,snRNA,1,9528895,9528997,+
ENSMUSG00000099534,Gm28169,havana,processed_pseudogene,1,117770692,117771036,+
ENSMUSG00000103411,Gm18300,havana,processed_pseudogene,1,9569563,9571747,-
ENSMUSG00000100886,Gm7195,havana,unprocessed_pseudogene,1,117796252,117827452,+
ENSMUSG00000101415,Gm28168,havana,protein_coding,1,117855745,117877718,+
ENSMUSG00000061024,Rrs1,ensembl_havana,protein_coding,1,9615633,9617680,+
ENSMUSG00000100617,Gm7145,havana,protein_coding,1,117893669,117914614,+
ENSMUSG00000100703,Gm28358,havana,transcribed_unprocessed_pseudogene,1,117936499,117958145,+
ENSMUSG00000100177,Gm29489,havana,unprocessed_pseudogene,1,117958045,117974579,+
ENSMUSG00000101363,Gm29490,havana,processed_pseudogene,1,117968379,117968720,+
ENSMUSG00000101590,Gm29104,havana,unprocessed_pseudogene,1,117991848,117992689,+
ENSMUSG00000102030,Gm29106,havana,protein_coding,1,118104272,118130037,+
ENSMUSG00000099870,Gm7200,havana,processed_pseudogene,1,118177593,118178755,+
ENSMUSG00000023150,Ivns1abp,ensembl_havana,protein_coding,1,151220228,151240173,+
ENSMUSG00000026374,Tsn,ensembl_havana,protein_coding,1,118222508,118239469,-
ENSMUSG00000026377,Nifk,ensembl_havana,protein_coding,1,118249569,118261552,+
ENSMUSG00000099936,Gm28867,havana,lncRNA,1,118285042,118291179,+
ENSMUSG00000025911,Adhfe1,ensembl_havana,protein_coding,1,9618173,9650898,+
ENSMUSG00000052748,Swt1,ensembl_havana,protein_coding,1,151243450,151304206,-
ENSMUSG00000079671,2610203C22Rik,havana,lncRNA,1,9631057,9701400,-
ENSMUSG00000081441,Gm6161,havana,processed_pseudogene,1,9644773,9645874,+
ENSMUSG00000067879,Vxn,ensembl_havana,protein_coding,1,9671424,9697368,+
ENSMUSG00000099827,Gm29520,havana,lncRNA,1,9709480,9710807,-
ENSMUSG00000057335,Cep170,ensembl_havana,protein_coding,1,176561219,176641633,-
ENSMUSG00000103634,3110062G12Rik,havana,TEC,1,176573130,176574548,-
ENSMUSG00000104154,Gm38104,havana,TEC,1,176579087,176580981,-
ENSMUSG00000103435,Gm36992,havana,lncRNA,1,176582083,176586442,+
ENSMUSG00000065573,Mir350,mirbase,miRNA,1,176599891,176599989,-
ENSMUSG00002076271,7SK,ensembl,misc_RNA,1,176621522,176621786,+
ENSMUSG00000053286,Trmt1l,ensembl_havana,protein_coding,1,151304293,151333912,+
ENSMUSG00000106406,Mir7682,mirbase,miRNA,1,151318144,151318201,+
ENSMUSG00000103928,Gm37893,havana,TEC,1,151321056,151323492,+
ENSMUSG00000026484,Rnf2,ensembl_havana,protein_coding,1,151333755,151376706,-
ENSMUSG00000103238,Gm36527,havana,TEC,1,151372308,151375336,-
ENSMUSG00000100981,Gm29072,havana,processed_pseudogene,1,151384975,151385843,+
ENSMUSG00000100551,Gm19503,havana,processed_pseudogene,1,151396198,151396438,-
ENSMUSG00000100357,Gm28181,havana,lncRNA,1,151424996,151426694,-
ENSMUSG00000025912,Mybl1,ensembl_havana,protein_coding,1,9737640,9770434,-
ENSMUSG00000045210,Vcpip1,ensembl_havana,protein_coding,1,9788847,9818607,-
ENSMUSG00000041763,Tpp2,ensembl_havana,protein_coding,1,43972807,44042160,+
ENSMUSG00000097893,1700034P13Rik,havana,lncRNA,1,9817873,9862149,+
ENSMUSG00000026504,Sdccag8,ensembl_havana,protein_coding,1,176642226,176848003,+
ENSMUSG00000103367,Gm38158,havana,processed_pseudogene,1,176663290,176663628,+
ENSMUSG00000103584,Gm38053,havana,unprocessed_pseudogene,1,176681966,176682125,-
ENSMUSG00002076339,,ensembl,miRNA,1,176707400,176707479,+
ENSMUSG00000102475,Gm37246,havana,processed_pseudogene,1,176709137,176709971,+
ENSMUSG00000047343,Mettl21c,ensembl_havana,protein_coding,1,44048568,44059194,-
ENSMUSG00000102211,Gm37490,havana,TEC,1,176717073,176717796,+
ENSMUSG00000087082,Gm15423,havana,lncRNA,1,176755565,176760277,-
ENSMUSG00000090106,Gm15838,havana,processed_pseudogene,1,44057630,44057809,-
ENSMUSG00000103251,Gm37519,havana,TEC,1,176801802,176804011,+
ENSMUSG00000091844,Gm8251,ensembl_havana,protein_coding,1,44095032,44118906,-
ENSMUSG00000026483,Niban1,ensembl_havana,protein_coding,1,151446937,151597690,+
ENSMUSG00000100594,2810414N06Rik,havana,lncRNA,1,151624700,151630769,-
ENSMUSG00000082528,Gm15182,havana,processed_pseudogene,1,75601298,75602973,+
ENSMUSG00000082012,Gm5257,havana,processed_pseudogene,1,75613034,75613823,+
ENSMUSG00000099996,Gm29065,havana,lncRNA,1,75993295,75995393,-
ENSMUSG00000101763,Gm29068,havana,processed_pseudogene,1,76086818,76087217,-
ENSMUSG00000100827,Gm29069,havana,lncRNA,1,76397329,76505059,+
ENSMUSG00000100553,Gm17751,havana,lncRNA,1,76465770,76478665,+
ENSMUSG00000098611,Mir6343,mirbase,miRNA,1,76486197,76486280,+
ENSMUSG00000100534,Gm816,havana,lncRNA,1,76867109,77004429,-
ENSMUSG00000102904,Gm38265,havana,TEC,1,77119864,77123629,-
ENSMUSG00002076350,5S_rRNA,ensembl,rRNA,1,77121390,77121483,+
ENSMUSG00000019699,Akt3,ensembl_havana,protein_coding,1,176847639,177085769,-
ENSMUSG00000104391,Gm37960,havana,TEC,1,176862606,176864502,-
ENSMUSG00000102133,Gm37106,havana,TEC,1,176872808,176874339,-
ENSMUSG00000102749,Gm37598,havana,TEC,1,176902050,176903350,-
ENSMUSG00000103163,Gm38146,havana,TEC,1,176961727,176963019,-
ENSMUSG00000103646,Gm37706,havana,TEC,1,176995664,176998428,-
ENSMUSG00000102427,Gm37463,havana,TEC,1,177057457,177058252,-
ENSMUSG00000103633,Gm38328,havana,processed_pseudogene,1,177096918,177097234,+
ENSMUSG00000097892,Gm26801,havana,lncRNA,1,177255904,177270836,-
ENSMUSG00000063659,Zbtb18,ensembl_havana,protein_coding,1,177269917,177278330,+
ENSMUSG00000102432,Gm29856,havana,lncRNA,1,177286532,177288770,+
ENSMUSG00000103043,Gm37306,havana,lncRNA,1,177294944,177303833,+
ENSMUSG00000102885,Gm37280,havana,lncRNA,1,177416587,177422088,-
ENSMUSG00000026049,Tex30,ensembl_havana,protein_coding,1,44125773,44141601,-
ENSMUSG00000103767,Gm37858,havana,TEC,1,177463273,177464503,-
ENSMUSG00000101746,2310043L19Rik,havana,lncRNA,1,177469108,177470509,-
ENSMUSG00000043019,Edem3,ensembl_havana,protein_coding,1,151631122,151697802,+
ENSMUSG00000101104,Gm29247,havana,lncRNA,1,44130623,44149950,-
ENSMUSG00000015962,1700016C15Rik,ensembl_havana,protein_coding,1,177557380,177580890,+
ENSMUSG00000032666,1700025G04Rik,ensembl_havana,protein_coding,1,151728154,151965876,-
ENSMUSG00000084557,Gm25279,ensembl,snRNA,1,151730574,151730706,-
ENSMUSG00000100685,Gm28610,havana,lncRNA,1,151751170,151762814,+
ENSMUSG00000102090,Gm8964,havana,processed_pseudogene,1,152004336,152005140,+
ENSMUSG00000103744,Gm38238,havana,TEC,1,152167934,152168279,-
ENSMUSG00000015961,Adss,ensembl_havana,protein_coding,1,177590528,177624077,-
ENSMUSG00000089657,Gm16585,havana,processed_pseudogene,1,177614422,177615031,+
ENSMUSG00000102483,Catspere1,havana,protein_coding,1,177635997,177790244,+
ENSMUSG00000014980,Tsen15,ensembl_havana,protein_coding,1,152246486,152262439,-
ENSMUSG00000026235,Epha4,ensembl_havana,protein_coding,1,77343822,77491725,-
ENSMUSG00000099141,Mir6352,mirbase,miRNA,1,77473290,77473405,-
ENSMUSG00000032649,Colgalt2,ensembl_havana,protein_coding,1,152275581,152386446,+
ENSMUSG00000101849,Gm28386,havana,lncRNA,1,77491917,77493765,+
ENSMUSG00000101506,Gm28385,havana,processed_pseudogene,1,77547309,77547600,+
ENSMUSG00000065215,Gm26263,ensembl,snRNA,1,77874920,77875083,-
ENSMUSG00000102052,Gm28387,havana,lncRNA,1,77919603,77949013,-
ENSMUSG00000026047,Poglut2,ensembl_havana,protein_coding,1,44145706,44157968,-
ENSMUSG00000080878,Btf3-ps14,havana,processed_pseudogene,1,152282825,152283276,-
ENSMUSG00000091476,Catspere2,ensembl_havana,protein_coding,1,177810989,178000271,+
ENSMUSG00000104097,Gm37313,havana,unprocessed_pseudogene,1,177817228,177826305,-
ENSMUSG00000119789,U6,ensembl,snRNA,1,177855599,177855705,-
ENSMUSG00000102493,Gm8010,havana,unprocessed_pseudogene,1,177970867,177971838,+
ENSMUSG00000004872,Pax3,ensembl_havana,protein_coding,1,78077904,78173771,-
ENSMUSG00000118426,Gm2102,havana,processed_pseudogene,1,78193369,78194113,-
ENSMUSG00000041684,Bivm,ensembl_havana,protein_coding,1,44158117,44183930,+
ENSMUSG00000032908,Sgpp2,ensembl_havana,protein_coding,1,78286982,78396926,+
ENSMUSG00000099561,Gm28410,havana,lncRNA,1,78302265,78316743,-
ENSMUSG00000102945,Gm37884,havana,TEC,1,78352251,78353068,+
ENSMUSG00000026502,Desi2,ensembl_havana,protein_coding,1,178014983,178084867,+
ENSMUSG00000103958,Gm8023,havana,processed_pseudogene,1,178093770,178094672,+
ENSMUSG00000070489,4930527J03Rik,ensembl_havana,pseudogene,1,178103613,178104206,-
ENSMUSG00000104126,Gm37486,havana,processed_pseudogene,1,178126961,178127365,+
ENSMUSG00000086350,B230369F24Rik,havana,lncRNA,1,178140893,178146114,-
ENSMUSG00000026500,Cox20,ensembl_havana,protein_coding,1,178146695,178150258,+
ENSMUSG00000026048,Ercc5,ensembl_havana,protein_coding,1,44186904,44220420,+
ENSMUSG00000046828,Mettl21e,ensembl_havana,protein_coding,1,44243230,44258121,-
ENSMUSG00000089703,Gm15833,havana,processed_pseudogene,1,44251322,44252278,+
ENSMUSG00000100966,Gm5700,havana,processed_pseudogene,1,44369208,44370196,-
ENSMUSG00000100769,Gm28893,havana,lncRNA,1,44431969,44433607,+
ENSMUSG00000101567,Txn-ps1,havana,processed_pseudogene,1,44503083,44503391,-
ENSMUSG00000026245,Farsb,ensembl_havana,protein_coding,1,78394612,78465534,-
ENSMUSG00000101798,Gm28995,havana,unprocessed_pseudogene,1,78409989,78410249,+
ENSMUSG00000104018,4833412K13Rik,havana,TEC,1,78442085,78443563,-
ENSMUSG00000090486,BC035947,ensembl_havana,protein_coding,1,78473663,78488795,-
ENSMUSG00000026482,Rgl1,ensembl_havana,protein_coding,1,152392511,152642102,-
ENSMUSG00000086145,Gm15479,havana,lncRNA,1,152559777,152563252,-
ENSMUSG00000080950,Gm7278,havana,processed_pseudogene,1,152604910,152606310,-
ENSMUSG00000099868,Gm28792,havana,lncRNA,1,152606957,152627575,-
ENSMUSG00000055547,Apobec4,ensembl_havana,protein_coding,1,152626302,152633295,+
ENSMUSG00000012187,Mogat1,ensembl_havana,protein_coding,1,78487628,78514810,+
ENSMUSG00000008475,Arpc5,ensembl_havana,protein_coding,1,152642293,152651348,+
ENSMUSG00000099364,5730419F03Rik,havana,lncRNA,1,78571663,78588078,-
ENSMUSG00000100562,Gm29611,havana,lncRNA,1,78593262,78597882,+
ENSMUSG00000056870,Gulp1,ensembl_havana,protein_coding,1,44590671,44835998,+
ENSMUSG00000102319,Gm37626,havana,TEC,1,44600045,44604607,+
ENSMUSG00000089877,Gm16102,havana,processed_pseudogene,1,44683439,44683858,+
ENSMUSG00000101701,4930521E06Rik,havana,lncRNA,1,44778836,44784109,-
ENSMUSG00000103071,Gm38110,havana,TEC,1,44796102,44797652,+
ENSMUSG00000100434,Gm3489,havana,processed_pseudogene,1,44878331,44878858,+
ENSMUSG00000100013,Gm19480,havana,processed_pseudogene,1,44912646,44913312,-
ENSMUSG00000101251,Gm3496,havana,processed_pseudogene,1,44963309,44964053,-
ENSMUSG00000101937,Gm5268,havana,processed_pseudogene,1,45217227,45218166,+
ENSMUSG00000039630,Hnrnpu,ensembl_havana,protein_coding,1,178148673,178165362,-
ENSMUSG00000104279,Gm38300,havana,TEC,1,178167166,178169035,+
ENSMUSG00002075531,,ensembl,miRNA,1,178190966,178191086,-
ENSMUSG00000064954,Gm24919,ensembl,snRNA,1,178218384,178218489,+
ENSMUSG00000026495,Efcab2,ensembl_havana,protein_coding,1,178233650,178312078,+
ENSMUSG00000032883,Acsl3,ensembl_havana,protein_coding,1,78635542,78685460,+
ENSMUSG00000026480,Ncf2,ensembl_havana,protein_coding,1,152675945,152712742,+
ENSMUSG00000026494,Kif26b,ensembl_havana,protein_coding,1,178356690,178766765,+
ENSMUSG00000064967,Gm24405,ensembl,snRNA,1,178464470,178464636,+
ENSMUSG00000102922,Gm34176,havana,processed_pseudogene,1,178583373,178583846,+
ENSMUSG00000025915,Sgk3,ensembl_havana,protein_coding,1,9868332,9971070,+
ENSMUSG00000089713,Gm16564,havana,lncRNA,1,178726147,178745179,-
ENSMUSG00000079470,Utp14b,ensembl_havana,protein_coding,1,78635755,78649229,+
ENSMUSG00000099377,Gm6159,havana,processed_pseudogene,1,78760853,78762576,-
ENSMUSG00000099706,Gm29536,havana,lncRNA,1,78769340,79202228,-
ENSMUSG00000047330,Kcne4,ensembl_havana,protein_coding,1,78794475,78797745,+
ENSMUSG00000101324,Gm29187,havana,lncRNA,1,78798975,78800369,+
ENSMUSG00000072978,Gm5830,havana,processed_pseudogene,1,78945354,78945796,-
ENSMUSG00000046334,Gm6195,havana,processed_pseudogene,1,9872422,9872778,-
ENSMUSG00002075801,U6,ensembl,snRNA,1,9904723,9904827,-
ENSMUSG00000050711,Scg2,ensembl_havana,protein_coding,1,79412386,79417837,-
ENSMUSG00000099562,Gm19027,havana,processed_pseudogene,1,79483520,79484874,-
ENSMUSG00000077782,Gm24160,ensembl,snoRNA,1,79491456,79491581,-
ENSMUSG00000055067,Smyd3,ensembl_havana,protein_coding,1,178779525,179345606,-
ENSMUSG00000054702,Ap1s3,ensembl_havana,protein_coding,1,79584593,79649689,-
ENSMUSG00000096474,Gm5561,havana,processed_pseudogene,1,179347943,179348422,-
ENSMUSG00000102235,Gm37886,havana,TEC,1,79597239,79598751,-
ENSMUSG00000026492,Tfb2m,ensembl_havana,protein_coding,1,179355620,179373832,-
ENSMUSG00000082395,Gm15480,havana,processed_pseudogene,1,179365982,179366500,+
ENSMUSG00000038949,Cnst,ensembl_havana,protein_coding,1,179373935,179455043,+
ENSMUSG00000026043,Col3a1,ensembl_havana,protein_coding,1,45350698,45388866,+
ENSMUSG00000046101,Mcmdc2,ensembl_havana,protein_coding,1,9978863,10012310,+
ENSMUSG00002074901,,ensembl,miRNA,1,45350833,45350973,+
ENSMUSG00000098234,Snhg6,havana,lncRNA,1,10012184,10014343,-
ENSMUSG00000093178,Snord87,ensembl,snoRNA,1,10012688,10012774,-
ENSMUSG00000099032,Tcf24,ensembl_havana,protein_coding,1,10030388,10038157,-
ENSMUSG00000104025,E330040D14Rik,havana,TEC,1,10037539,10038912,+
ENSMUSG00000038936,Sccpdh,ensembl_havana,protein_coding,1,179495775,179514754,+
ENSMUSG00000042772,Smg7,ensembl_havana,protein_coding,1,152712746,152778397,-
ENSMUSG00000100394,Gm28791,havana,lncRNA,1,152754271,152756049,-
ENSMUSG00000103840,1700040K01Rik,havana,TEC,1,152812355,152812792,+
ENSMUSG00000087236,Kif28,havana,protein_coding,1,179522862,179572836,-
ENSMUSG00000100702,Gm8976,havana,processed_pseudogene,1,152825146,152825848,-
ENSMUSG00000026042,Col5a2,ensembl_havana,protein_coding,1,45413481,45542442,-
ENSMUSG00000104476,Gm38211,havana,TEC,1,45524996,45532212,-
ENSMUSG00000100218,Gm8296,havana,processed_pseudogene,1,45552692,45553215,-
ENSMUSG00000073643,Wdfy1,ensembl_havana,protein_coding,1,79679979,79753860,-
ENSMUSG00000100361,Gm7063,havana,processed_pseudogene,1,45558934,45559914,-
ENSMUSG00000104497,Gm10555,havana,TEC,1,79740434,79742224,+
ENSMUSG00000100894,Gm8304,havana,processed_pseudogene,1,45641186,45641913,+
ENSMUSG00000119267,U6,ensembl,snRNA,1,45724616,45724722,-
ENSMUSG00000065255,Gm23974,ensembl,snoRNA,1,45786055,45786185,+
ENSMUSG00000100843,Gm8307,havana,processed_pseudogene,1,45807497,45808646,+
ENSMUSG00000025916,Ppp1r42,ensembl_havana,protein_coding,1,10038849,10079361,-
ENSMUSG00000087764,Gm23984,ensembl,ribozyme,1,45812122,45812324,+
ENSMUSG00000087199,Gm15818,havana,lncRNA,1,10052612,10062591,+
ENSMUSG00000026248,Mrpl44,ensembl_havana,protein_coding,1,79753735,79759162,+
ENSMUSG00000119658,U6,ensembl,snRNA,1,10080039,10080142,-
ENSMUSG00000026249,Serpine2,ensembl_havana,protein_coding,1,79771914,79838897,-
ENSMUSG00000042751,Nmnat2,ensembl_havana,protein_coding,1,152830744,152995007,+
ENSMUSG00000067106,Gm5529,ensembl_havana,processed_pseudogene,1,79900253,79901143,-
ENSMUSG00000099969,Gm28960,havana,lncRNA,1,152942227,152965253,-
ENSMUSG00000100397,Gm28071,havana,processed_pseudogene,1,79935297,79935774,+
ENSMUSG00000099753,Gm28058,havana,processed_pseudogene,1,80076339,80076602,+
ENSMUSG00000118883,U6,ensembl,snRNA,1,80113183,80113289,+
