id,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
NCU08072,,ena,protein_coding,I,175275,178146,-
NCU08073,,ena,protein_coding,I,178614,180242,-
NCU08074,,ena,protein_coding,I,181223,181975,+
NCU08075,,ena,protein_coding,I,182428,185051,-
NCU08076,,ena,protein_coding,I,186040,188208,+
NCU08077,,ena,protein_coding,I,188531,189595,-
NCU08078,,ena,protein_coding,I,190407,191138,+
NCU08079,,ena,protein_coding,I,193144,194064,-
NCU08080,,ena,protein_coding,I,195021,195335,-
NCU16305,,ena,protein_coding,I,195781,196290,-
NCU08081,,ena,protein_coding,I,198195,198497,+
NCU08083,,ena,protein_coding,I,208395,209343,-
NCU08084,,ena,protein_coding,I,210487,212487,+
NCU08085,,ena,protein_coding,I,214620,215734,+
NCU08086,,ena,protein_coding,I,216105,216521,-
NCU08087,,ena,protein_coding,I,219396,220979,-
NCU08089,,ena,protein_coding,I,224662,224874,+
NCU16306,,ena,protein_coding,I,226935,227879,-
NCU08090,,ena,protein_coding,I,227818,228981,-
NCU10622,,ena,protein_coding,I,231496,232838,-
NCU08091,,ena,protein_coding,I,233028,234749,+
NCU08092,,ena,protein_coding,I,234736,237045,-
NCU08093,,ena,protein_coding,I,237549,238578,+
NCU08094,,ena,protein_coding,I,239112,240765,+
NCU08095,,ena,protein_coding,I,240744,241840,-
NCU08096,,ena,protein_coding,I,243324,246248,-
NCU16307,,ena,protein_coding,I,246887,247478,-
NCU08097,,ena,protein_coding,I,249097,251944,-
NCU08098,,ena,protein_coding,I,253456,254492,+
NCU08099,,ena,protein_coding,I,254975,255694,-
NCU08100,,ena,protein_coding,I,256166,256694,+
NCU08101,,ena,protein_coding,I,257493,259361,+
NCU15002,,ena,tRNA_pseudogene,I,260802,260909,+
NCU15003,,ena,tRNA_pseudogene,I,261512,261618,+
NCU08102,,ena,protein_coding,I,262020,263387,-
NCU08103,,ena,protein_coding,I,264036,265388,-
NCU08105,,ena,protein_coding,I,291633,292877,+
NCU08106,,ena,protein_coding,I,293167,294573,+
NCU08107,,ena,protein_coding,I,296499,297770,-
NCU08109,,ena,protein_coding,I,302353,303729,+
NCU08110,,ena,protein_coding,I,305342,308567,-
NCU08111,,ena,protein_coding,I,309019,310364,+
NCU08112,,ena,protein_coding,I,311541,313460,+
NCU08113,,ena,protein_coding,I,313930,315269,+
NCU08114,cdt-2,ena,protein_coding,I,318873,321079,-
NCU08115,msh3,ena,protein_coding,I,325003,328569,+
NCU08116,,ena,protein_coding,I,328658,330088,-
NCU08117,,ena,protein_coding,I,332175,334731,-
NCU08118,pex1,ena,protein_coding,I,335202,339433,-
NCU08119,,ena,protein_coding,I,340059,343487,+
NCU08120,,ena,protein_coding,I,343608,345535,-
NCU08121,,ena,protein_coding,I,345768,347031,+
NCU10647,,ena,protein_coding,I,348246,352922,-
NCU16310,,ena,protein_coding,I,351913,353209,+
NCU07509,,ena,protein_coding,I,356403,357891,+
NCU07508,,ena,protein_coding,I,359462,361343,+
NCU16311,,ena,protein_coding,I,363634,366043,-
NCU07507,,ena,protein_coding,I,366915,367463,-
NCU07506,,ena,protein_coding,I,367975,369313,+
NCU07505,,ena,protein_coding,I,377665,380825,-
NCU07504,,ena,protein_coding,I,381418,384072,-
NCU07503,,ena,protein_coding,I,386939,388761,-
NCU07502,,ena,protein_coding,I,388864,392501,+
NCU15004,,ena,tRNA,I,393034,393131,+
NCU07501,,ena,protein_coding,I,393677,395053,-
NCU07500,,ena,protein_coding,I,397225,398634,+
NCU07499,,ena,protein_coding,I,400255,401476,+
NCU07498,mus-40,ena,protein_coding,I,402099,406298,-
NCU07497,,ena,protein_coding,I,406510,408008,+
NCU07496,set-7,ena,protein_coding,I,408524,415263,-
NCU07495,,ena,protein_coding,I,417352,419464,+
NCU15005,,ena,tRNA,I,420030,420109,-
NCU07494,,ena,protein_coding,I,420177,421612,+
NCU07493,,ena,protein_coding,I,421557,423435,-
NCU07492,,ena,protein_coding,I,423885,427947,-
NCU07491,,ena,protein_coding,I,429105,431229,-
NCU07489,pzl-1,ena,protein_coding,I,437279,441935,+
NCU16314,,ena,protein_coding,I,441089,441910,-
NCU15006,,ena,tRNA,I,442100,442171,+
NCU07487,gh3-6,ena,protein_coding,I,448859,451692,+
NCU07486,,ena,protein_coding,I,453919,454759,-
NCU07485,,ena,protein_coding,I,455182,456143,+
NCU07484,gh18-8,ena,protein_coding,I,456742,461929,+
NCU07483,fr,ena,protein_coding,I,464411,467155,+
NCU07482,,ena,protein_coding,I,467141,469295,-
NCU07481,,ena,protein_coding,I,474069,478709,+
NCU07480,,ena,protein_coding,I,479576,482143,-
NCU07479,,ena,protein_coding,I,486622,490547,-
NCU07478,,ena,protein_coding,I,491366,493798,-
NCU07477,,ena,protein_coding,I,494638,499251,-
NCU07476,,ena,protein_coding,I,502478,504670,-
NCU07475,,ena,protein_coding,I,507934,509018,-
NCU07474,,ena,protein_coding,I,512384,513927,-
NCU07473,,ena,protein_coding,I,514506,519273,-
NCU07472,,ena,protein_coding,I,519493,521645,-
NCU07471,,ena,protein_coding,I,521932,523738,+
NCU07468,,ena,protein_coding,I,530629,533414,+
NCU07467,,ena,protein_coding,I,535655,538185,+
NCU07466,,ena,protein_coding,I,537096,538676,-
NCU07465,,ena,protein_coding,I,539196,541680,+
NCU07464,,ena,protein_coding,I,541586,543147,-
NCU07463,,ena,protein_coding,I,543682,546443,+
NCU07462,,ena,protein_coding,I,547790,548753,-
NCU07461,,ena,protein_coding,I,549633,552479,-
NCU07460,mob-2b,ena,protein_coding,I,552868,555385,+
NCU07459,prm-1,ena,protein_coding,I,555964,558250,+
NCU16316,,ena,protein_coding,I,559256,560671,-
NCU07458,,ena,protein_coding,I,560708,562798,-
NCU07457,,ena,protein_coding,I,563726,566109,+
NCU07456,rib-5,ena,protein_coding,I,565191,567401,-
NCU07455,,ena,protein_coding,I,568088,569942,+
NCU07454,,ena,protein_coding,I,570732,573135,-
NCU07453,,ena,protein_coding,I,574311,576289,+
NCU07452,mig-2,ena,protein_coding,I,576062,577864,-
NCU07451,,ena,protein_coding,I,578783,581444,-
NCU07450,,ena,protein_coding,I,582488,583595,+
NCU07449,,ena,protein_coding,I,584437,585580,+
NCU07448,,ena,protein_coding,I,587090,588592,+
NCU07447,,ena,protein_coding,I,593883,596976,-
NCU07446,vma-4,ena,protein_coding,I,597623,600826,+
NCU07445,,ena,protein_coding,I,599620,602122,-
NCU07443,,ena,protein_coding,I,608824,615081,+
NCU07442,,ena,protein_coding,I,615714,618210,+
NCU07441,,ena,protein_coding,I,620563,621595,+
NCU07440,mus-38,ena,protein_coding,I,621601,624990,-
NCU07439,,ena,protein_coding,I,625039,625986,+
NCU07438,,ena,protein_coding,I,626352,629587,+
NCU07437,,ena,protein_coding,I,630033,632301,-
NCU07436,,ena,protein_coding,I,632558,634077,+
NCU07435,,ena,protein_coding,I,634194,636325,+
NCU07434,,ena,protein_coding,I,636650,638312,+
NCU07433,,ena,protein_coding,I,638340,642524,-
NCU15601,,ena,rRNA,I,643277,643375,+
NCU07432,pls-1,ena,protein_coding,I,644063,646234,-
NCU07430,,ena,protein_coding,I,652513,655451,+
NCU07429,,ena,protein_coding,I,658020,658981,-
NCU07428,tcu-3,ena,protein_coding,I,661989,663664,-
NCU07427,,ena,protein_coding,I,666139,666602,+
NCU10006,,ena,protein_coding,I,698409,700075,-
NCU10007,acu-9,ena,protein_coding,I,710761,713665,-
NCU10008,tca-14,ena,protein_coding,I,716981,719354,-
NCU09064,stk-53,ena,protein_coding,I,720670,724628,-
NCU09065,,ena,protein_coding,I,726288,730970,+
NCU09066,,ena,protein_coding,I,739987,740998,-
NCU09068,nit-2,ena,protein_coding,I,741884,746951,+
NCU09069,,ena,protein_coding,I,747758,750244,-
NCU09070,,ena,protein_coding,I,750264,752527,-
NCU09071,dbf2,ena,protein_coding,I,753028,756753,+
NCU09072,,ena,protein_coding,I,758474,759986,+
NCU10839,,ena,protein_coding,I,761516,762264,-
NCU09073,,ena,protein_coding,I,763687,765163,+
NCU09074,,ena,protein_coding,I,764870,766051,-
NCU09075,,ena,protein_coding,I,766238,767152,-
NCU09076,,ena,protein_coding,I,767193,770372,-
NCU09077,,ena,protein_coding,I,770678,772001,+
NCU09078,,ena,protein_coding,I,771965,773374,-
NCU09079,,ena,protein_coding,I,774193,780044,-
NCU09080,,ena,protein_coding,I,791939,792235,-
NCU09081,,ena,protein_coding,I,793682,794386,+
NCU09082,,ena,protein_coding,I,798219,798824,-
NCU09084,,ena,protein_coding,I,804397,805159,+
NCU14002,,ena,ncRNA,I,805926,806591,-
NCU09085,,ena,protein_coding,I,808582,811110,+
NCU16318,,ena,protein_coding,I,810666,812203,+
NCU09087,,ena,protein_coding,I,815349,818956,-
NCU09088,,ena,protein_coding,I,819221,821372,-
NCU09089,,ena,protein_coding,I,821652,823194,+
NCU09090,,ena,protein_coding,I,823210,826355,-
NCU09091,,ena,protein_coding,I,826647,829000,-
NCU09092,,ena,protein_coding,I,829269,831784,+
NCU09093,,ena,protein_coding,I,831803,834075,-
NCU09094,,ena,protein_coding,I,836279,837803,-
NCU09095,,ena,protein_coding,I,837953,839866,+
NCU09096,,ena,protein_coding,I,841866,843028,+
NCU09097,,ena,protein_coding,I,843475,847155,+
NCU15007,,ena,tRNA,I,847426,847497,+
NCU09098,,ena,protein_coding,I,847805,849962,-
NCU09099,,ena,protein_coding,I,851718,853021,+
NCU09100,,ena,protein_coding,I,853664,855156,-
NCU09101,,ena,protein_coding,I,855455,858451,+
NCU09102,,ena,protein_coding,I,858636,860920,+
NCU09103,,ena,protein_coding,I,861000,863156,-
NCU09104,,ena,protein_coding,I,863464,872329,-
NCU16320,,ena,protein_coding,I,926376,927148,-
NCU02187,,ena,protein_coding,I,928570,930752,-
NCU14003,,ena,ncRNA,I,937130,938177,+
NCU02184,chit-1,ena,protein_coding,I,937786,943577,+
NCU02183,,ena,protein_coding,I,951198,951623,-
NCU02182,,ena,protein_coding,I,952310,955257,+
NCU02181,,ena,protein_coding,I,955540,957970,+
NCU14004,,ena,ncRNA,I,960340,961628,+
NCU02179,,ena,protein_coding,I,965259,968393,+
NCU02178,sad-1,ena,protein_coding,I,969499,974473,+
NCU16321,,ena,protein_coding,I,974675,976129,-
NCU02177,,ena,protein_coding,I,977122,978622,-
NCU02176,,ena,protein_coding,I,978695,980576,+
NCU15008,,ena,tRNA,I,980460,980551,-
NCU16323,,ena,protein_coding,I,980957,982105,-
NCU02175,,ena,protein_coding,I,983862,987884,+
NCU15009,,ena,tRNA,I,988181,988251,+
NCU16325,,ena,protein_coding,I,988544,989478,+
NCU02174,,ena,protein_coding,I,991777,993756,+
NCU02173,,ena,protein_coding,I,996277,1000626,+
NCU15010,,ena,tRNA,I,1002284,1002378,-
NCU02172,,ena,protein_coding,I,1002515,1006983,-
NCU02171,,ena,protein_coding,I,1008855,1010430,+
NCU02170,,ena,protein_coding,I,1014237,1016969,-
NCU02169,,ena,protein_coding,I,1016977,1018546,-
NCU02168,,ena,protein_coding,I,1019425,1021505,+
NCU02167,krev-1,ena,protein_coding,I,1022195,1024977,-
NCU16327,,ena,protein_coding,I,1031190,1031840,+
NCU02165,,ena,protein_coding,I,1033949,1037601,+
NCU02164,,ena,protein_coding,I,1038405,1040827,+
NCU02163,,ena,protein_coding,I,1040528,1042071,-
NCU02162,,ena,protein_coding,I,1042247,1045920,+
NCU02161,cen-T,ena,protein_coding,I,1043585,1046396,-
NCU02160,rac-1,ena,protein_coding,I,1048323,1050458,+
NCU02159,,ena,protein_coding,I,1050815,1052780,-
NCU02158,,ena,protein_coding,I,1053693,1056629,-
NCU02157,,ena,protein_coding,I,1056828,1058196,+
NCU02156,,ena,protein_coding,I,1058025,1059163,-
NCU02155,,ena,protein_coding,I,1059592,1061748,-
NCU16328,,ena,protein_coding,I,1062038,1063387,+
NCU16329,,ena,protein_coding,I,1063534,1064640,+
NCU02153,,ena,protein_coding,I,1064556,1067144,-
NCU02152,,ena,protein_coding,I,1067739,1071303,-
NCU02151,,ena,protein_coding,I,1071693,1074448,-
NCU02150,,ena,protein_coding,I,1074708,1077243,-
NCU02149,cyt-1,ena,protein_coding,I,1077394,1078727,-
NCU02148,,ena,protein_coding,I,1078879,1082251,+
NCU16330,,ena,protein_coding,I,1082255,1083421,-
NCU02147,,ena,protein_coding,I,1084078,1086418,+
NCU02146,,ena,protein_coding,I,1087390,1089342,+
NCU02145,,ena,protein_coding,I,1090819,1091136,+
NCU10687,,ena,protein_coding,I,1094589,1097657,+
NCU02144,,ena,protein_coding,I,1100620,1101246,+
NCU02143,,ena,protein_coding,I,1104931,1105465,+
NCU02142,,ena,protein_coding,I,1106804,1109214,+
NCU02139,,ena,protein_coding,I,1116622,1119823,-
NCU02138,,ena,protein_coding,I,1120540,1123500,-
NCU02137,,ena,protein_coding,I,1124282,1127129,+
NCU02136,,ena,protein_coding,I,1126296,1129113,-
NCU02134,,ena,protein_coding,I,1130487,1134042,-
NCU02133,sod-1,ena,protein_coding,I,1135057,1136630,-
NCU02132,,ena,protein_coding,I,1138024,1138973,-
NCU02131,rgf3,ena,protein_coding,I,1139488,1145597,+
NCU02130,,ena,protein_coding,I,1146409,1150161,-
NCU02129,,ena,protein_coding,I,1149307,1150509,+
NCU02128,,ena,protein_coding,I,1153067,1155147,-
NCU02127,,ena,protein_coding,I,1156535,1158645,-
NCU02126,,ena,protein_coding,I,1159012,1160654,+
NCU02125,,ena,protein_coding,I,1163363,1165206,+
NCU02124,,ena,protein_coding,I,1165504,1167190,+
NCU15011,,ena,tRNA,I,1166908,1166989,+
NCU02123,,ena,protein_coding,I,1167267,1169263,-
NCU02122,,ena,protein_coding,I,1169721,1172483,+
NCU02121,,ena,protein_coding,I,1172476,1176506,-
NCU10232,,ena,protein_coding,I,1177734,1181278,+
NCU02120,,ena,protein_coding,I,1187278,1193033,+
NCU02119,,ena,protein_coding,I,1193568,1197315,-
NCU02118,,ena,protein_coding,I,1197635,1199474,+
NCU02117,,ena,protein_coding,I,1199893,1201414,+
NCU02116,,ena,protein_coding,I,1201437,1202856,-
NCU02115,,ena,protein_coding,I,1203257,1207192,+
NCU02114,,ena,protein_coding,I,1232083,1237074,+
NCU16332,,ena,protein_coding,I,1235503,1237073,-
NCU02113,,ena,protein_coding,I,1238098,1239971,-
NCU02112,,ena,protein_coding,I,1240212,1246262,+
NCU02111,,ena,protein_coding,I,1246770,1251361,-
NCU02110,nox-1,ena,protein_coding,I,1253810,1257287,+
NCU02109,,ena,protein_coding,I,1257685,1260160,+
NCU02108,,ena,protein_coding,I,1260007,1261315,-
NCU02107,,ena,protein_coding,I,1261771,1264189,+
NCU02106,,ena,protein_coding,I,1264459,1265632,+
NCU02105,,ena,protein_coding,I,1266588,1267870,-
NCU02104,,ena,protein_coding,I,1268157,1269998,+
NCU02103,,ena,protein_coding,I,1270901,1277586,+
NCU11212,,ena,protein_coding,I,1277760,1278636,+
NCU11211,,ena,protein_coding,I,1280531,1281622,+
NCU16333,,ena,protein_coding,I,1283563,1284354,+
NCU02101,,ena,protein_coding,I,1284306,1287607,-
NCU02100,,ena,protein_coding,I,1288054,1290439,+
NCU11041,,ena,protein_coding,I,1290549,1292457,-
NCU02099,,ena,protein_coding,I,1294508,1296535,+
NCU02098,,ena,protein_coding,I,1296574,1298202,+
NCU02097,,ena,protein_coding,I,1298092,1299820,-
NCU02096,,ena,protein_coding,I,1304586,1306943,+
NCU02095,,ena,protein_coding,I,1308054,1309774,-
NCU14005,,ena,ncRNA,I,1310240,1311202,-
NCU02094,vad-2,ena,protein_coding,I,1312438,1316433,+
NCU02092,,ena,protein_coding,I,1331258,1334470,+
NCU02091,gh47-7,ena,protein_coding,I,1353673,1357751,+
NCU02090,,ena,protein_coding,I,1358332,1361252,-
NCU16334,,ena,protein_coding,I,1362277,1362797,+
NCU02089,,ena,protein_coding,I,1365670,1368722,-
NCU02088,,ena,protein_coding,I,1369550,1371000,-
NCU02087,,ena,protein_coding,I,1373703,1376146,+
NCU15012,,ena,tRNA,I,1376742,1376813,+
NCU02086,,ena,protein_coding,I,1383040,1386083,-
NCU10903,,ena,protein_coding,I,1388105,1389128,+
NCU02085,,ena,protein_coding,I,1393134,1395776,-
NCU02084,,ena,protein_coding,I,1396137,1397969,+
NCU02083,,ena,protein_coding,I,1398925,1408098,-
NCU02082,,ena,protein_coding,I,1408693,1413986,+
NCU14006,,ena,ncRNA,I,1422873,1424040,-
NCU02081,,ena,protein_coding,I,1427429,1427674,-
NCU11210,,ena,protein_coding,I,1429651,1430693,+
NCU02080,,ena,protein_coding,I,1431811,1432828,+
NCU02079,,ena,protein_coding,I,1437773,1439501,-
NCU02078,,ena,protein_coding,I,1439827,1443859,+
NCU02077,,ena,protein_coding,I,1444409,1447511,+
NCU02076,,ena,protein_coding,I,1447740,1450101,-
NCU02075,hsp70-2,ena,protein_coding,I,1450891,1453703,+
NCU02074,,ena,protein_coding,I,1454681,1457939,+
NCU02073,,ena,protein_coding,I,1458939,1460486,-
NCU02071,,ena,protein_coding,I,1462796,1463885,+
NCU02070,pex2,ena,protein_coding,I,1464483,1467285,-
NCU16336,,ena,protein_coding,I,1467490,1470001,+
NCU16337,nup-9,ena,protein_coding,I,1470137,1474086,+
NCU02068,,ena,protein_coding,I,1474024,1480845,-
NCU02067,mdm12,ena,protein_coding,I,1481604,1483771,+
NCU11209,,ena,protein_coding,I,1482503,1484761,-
NCU02066,,ena,protein_coding,I,1485051,1487679,+
NCU02065,,ena,protein_coding,I,1488131,1491767,-
NCU02064,,ena,protein_coding,I,1491850,1493467,-
NCU02063,,ena,protein_coding,I,1493863,1497088,+
NCU02062,,ena,protein_coding,I,1498418,1499287,+
NCU02061,,ena,protein_coding,I,1500611,1502061,-
NCU02060,,ena,protein_coding,I,1502329,1504735,-
NCU02059,,ena,protein_coding,I,1505686,1508350,+
NCU02058,,ena,protein_coding,I,1509113,1511198,+
NCU02057,,ena,protein_coding,I,1511066,1516877,-
NCU02056,,ena,protein_coding,I,1519311,1521830,+
NCU02055,,ena,protein_coding,I,1522371,1524619,+
NCU02054,,ena,protein_coding,I,1524545,1526538,-
NCU02053,mus-42,ena,protein_coding,I,1526760,1531289,+
NCU02052,,ena,protein_coding,I,1531969,1539067,-
NCU10806,,ena,protein_coding,I,1539599,1542181,-
NCU02051,,ena,protein_coding,I,1543429,1548853,+
NCU15013,,ena,tRNA,I,1550129,1550221,+
NCU02049,,ena,protein_coding,I,1551034,1556590,-
NCU02048,,ena,protein_coding,I,1559715,1564953,+
NCU02046,,ena,protein_coding,I,1570281,1573326,+
NCU02044,,ena,protein_coding,I,1574297,1576855,-
NCU02043,,ena,protein_coding,I,1577097,1579064,+
NCU15014,,ena,tRNA,I,1579426,1579538,-
NCU02042,,ena,protein_coding,I,1580447,1582733,-
NCU02041,acw-11,ena,protein_coding,I,1585578,1587620,+
NCU02040,,ena,protein_coding,I,1587862,1589691,+
NCU02039,,ena,protein_coding,I,1591138,1593827,+
NCU02038,,ena,protein_coding,I,1594029,1595080,+
NCU02037,,ena,protein_coding,I,1597095,1598324,+
NCU15015,,ena,tRNA,I,1599197,1599267,-
NCU02036,,ena,protein_coding,I,1600191,1607696,-
NCU02035,,ena,protein_coding,I,1608043,1609879,-
NCU02034,rid-1,ena,protein_coding,I,1611869,1615028,+
NCU02033,,ena,protein_coding,I,1615158,1618412,-
NCU02032,gh76-1,ena,protein_coding,I,1619717,1622826,+
NCU02031,,ena,protein_coding,I,1623363,1626629,+
NCU02030,,ena,protein_coding,I,1627025,1628920,+
NCU02029,,ena,protein_coding,I,1629032,1630347,+
NCU02028,,ena,protein_coding,I,1630458,1632188,-
NCU02027,,ena,protein_coding,I,1632189,1633702,+
NCU02026,,ena,protein_coding,I,1634631,1637672,+
NCU02025,,ena,protein_coding,I,1637659,1639748,-
NCU02024,,ena,protein_coding,I,1640002,1642222,+
NCU02023,,ena,protein_coding,I,1642517,1645081,-
NCU02022,,ena,protein_coding,I,1647684,1650672,+
NCU02021,,ena,protein_coding,I,1650820,1651386,+
NCU02020,,ena,protein_coding,I,1651491,1655292,-
NCU02019,,ena,protein_coding,I,1657834,1659835,-
NCU02018,,ena,protein_coding,I,1660522,1661793,+
NCU02017,ada-2,ena,protein_coding,I,1663002,1665672,+
NCU02016,,ena,protein_coding,I,1665463,1666966,-
NCU02015,,ena,protein_coding,I,1667609,1671392,+
NCU02014,,ena,protein_coding,I,1671707,1673426,+
NCU02013,,ena,protein_coding,I,1673395,1675076,-
NCU02012,,ena,protein_coding,I,1675354,1679439,-
NCU02011,,ena,protein_coding,I,1679855,1684385,-
NCU02010,leu-4,ena,protein_coding,I,1685685,1689164,-
NCU02009,,ena,protein_coding,I,1690523,1694696,-
NCU02008,,ena,protein_coding,I,1696442,1697182,+
NCU02007,,ena,protein_coding,I,1697784,1698862,+
NCU02006,,ena,protein_coding,I,1699141,1703074,+
NCU02005,,ena,protein_coding,I,1702853,1704727,-
NCU02004,,ena,protein_coding,I,1706234,1708298,+
NCU02003,tef-1,ena,protein_coding,I,1711539,1714654,+
NCU02002,,ena,protein_coding,I,1715205,1718857,-
NCU02001,,ena,protein_coding,I,1719008,1720680,+
NCU02000,,ena,protein_coding,I,1720671,1721335,-
NCU01999,,ena,protein_coding,I,1721690,1724492,+
NCU01998,,ena,protein_coding,I,1724390,1728311,-
NCU01997,,ena,protein_coding,I,1730345,1733261,-
NCU14007,,ena,ncRNA,I,1735311,1736266,-
NCU01996,,ena,protein_coding,I,1736763,1740530,+
NCU01995,,ena,protein_coding,I,1741307,1743453,-
NCU01994,,ena,protein_coding,I,1746594,1748936,+
NCU01993,,ena,protein_coding,I,1748851,1751419,-
NCU01992,,ena,protein_coding,I,1751806,1755449,-
NCU01991,,ena,protein_coding,I,1755857,1759115,-
NCU01990,,ena,protein_coding,I,1760353,1762956,+
NCU01989,,ena,protein_coding,I,1763459,1765542,+
NCU01988,,ena,protein_coding,I,1768126,1768719,+
NCU01987,,ena,protein_coding,I,1769212,1770942,-
NCU16341,,ena,protein_coding,I,1771034,1773687,+
NCU01985,cys-11,ena,protein_coding,I,1774672,1778095,+
NCU01984,,ena,protein_coding,I,1779123,1783222,+
NCU01983,,ena,protein_coding,I,1783194,1785061,-
NCU01982,,ena,protein_coding,I,1785291,1787380,+
NCU01981,,ena,protein_coding,I,1787273,1788723,-
NCU01980,,ena,protein_coding,I,1789559,1792380,+
NCU01979,,ena,protein_coding,I,1791268,1792492,-
NCU01978,,ena,protein_coding,I,1793789,1796991,-
NCU01977,,ena,protein_coding,I,1799279,1802672,-
NCU01976,,ena,protein_coding,I,1803333,1807834,-
NCU14008,,ena,ncRNA,I,1803367,1804284,+
NCU01975,cia30,ena,protein_coding,I,1809322,1811029,+
NCU01974,,ena,protein_coding,I,1811262,1813057,-
NCU01973,set-8,ena,protein_coding,I,1813940,1818960,+
NCU01972,,ena,protein_coding,I,1818997,1821069,-
NCU01971,,ena,protein_coding,I,1823637,1825949,+
NCU01970,,ena,protein_coding,I,1827414,1828871,+
NCU01969,,ena,protein_coding,I,1827922,1830214,-
NCU01968,,ena,protein_coding,I,1832020,1835161,+
NCU01967,,ena,protein_coding,I,1835440,1837102,+
NCU01966,,ena,protein_coding,I,1836873,1838488,-
NCU01965,cyt-20,ena,protein_coding,I,1838848,1842740,-
NCU01964,,ena,protein_coding,I,1843662,1847697,+
NCU01963,eat-6,ena,protein_coding,I,1848061,1851346,+
NCU01962,eat-5,ena,protein_coding,I,1851072,1852772,-
NCU01961,,ena,protein_coding,I,1853043,1855879,+
NCU01960,matA-3,ena,protein_coding,I,1857194,1858469,-
NCU01959,matA-2,ena,protein_coding,I,1859093,1860424,+
NCU01958,matA-1,ena,protein_coding,I,1860692,1862194,+
NCU14009,,ena,ncRNA,I,1862928,1864066,+
NCU01957,,ena,protein_coding,I,1865597,1867210,-
NCU01956,eat-2,ena,protein_coding,I,1868552,1872864,-
NCU01955,,ena,protein_coding,I,1873289,1875362,+
NCU15016,,ena,tRNA,I,1875358,1875430,+
NCU01954,,ena,protein_coding,I,1875572,1877343,-
NCU01953,eat-3,ena,protein_coding,I,1877824,1886059,-
NCU01951,upr-1,ena,protein_coding,I,1889062,1895162,-
NCU01950,,ena,protein_coding,I,1895466,1896948,+
NCU01949,un-16,ena,protein_coding,I,1896783,1898329,-
NCU01948,,ena,protein_coding,I,1898407,1900281,+
NCU01947,,ena,protein_coding,I,1900601,1905242,+
NCU01946,,ena,protein_coding,I,1905366,1905756,+
NCU01945,,ena,protein_coding,I,1906390,1908815,+
NCU01944,,ena,protein_coding,I,1909873,1912967,-
NCU01943,,ena,protein_coding,I,1917242,1918164,-
NCU01942,,ena,protein_coding,I,1922648,1924414,-
NCU01940,ptk-2,ena,protein_coding,I,1931911,1936267,+
NCU01939,,ena,protein_coding,I,1939316,1944145,-
NCU01938,,ena,protein_coding,I,1948134,1952272,-
NCU14010,,ena,ncRNA,I,1948213,1949122,-
NCU01936,polh,ena,protein_coding,I,1954685,1958363,-
NCU16343,,ena,protein_coding,I,1958579,1959782,+
NCU01935,,ena,protein_coding,I,1959628,1961938,-
NCU14011,,ena,ncRNA,I,1968547,1969553,+
NCU01932,set-3,ena,protein_coding,I,1970618,1976166,-
NCU16344,,ena,protein_coding,I,1978041,1978736,+
NCU01931,,ena,protein_coding,I,1979490,1981823,-
NCU01930,,ena,protein_coding,I,1982935,1984521,+
NCU01929,,ena,protein_coding,I,1984207,1987890,-
