id,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
SPAC1D4.10,trz1,PomBase,protein_coding,I,653449,656657,+
SPAC1D4.13,byr1,PomBase,protein_coding,I,667815,669742,+
SPAC22F3.12c,rgs1,PomBase,protein_coding,I,679062,681890,+
SPAC22F3.11c,snu23,PomBase,protein_coding,I,682835,683660,+
SPAC22F3.08c,rok1,PomBase,protein_coding,I,689345,691122,+
SPAC22F3.02,atf31,PomBase,protein_coding,I,705042,708014,-
SPAC1296.02,cox4,PomBase,protein_coding,I,711238,712354,+
SPAC1296.06,tah18,PomBase,protein_coding,I,719380,721549,+
SPAC22G7.04,pan2,PomBase,protein_coding,I,732826,736603,+
SPAC22G7.06c,ura1,PomBase,protein_coding,I,739167,746117,-
SPAC22G7.11c,cum1,PomBase,protein_coding,I,754932,755637,-
SPAC4G8.02c,sss1,PomBase,protein_coding,I,756479,757153,-
SPAC4G8.03c,puf5,PomBase,protein_coding,I,757915,762714,-
SPAC4G8.05,ppk14,PomBase,protein_coding,I,770502,772666,+
SPAC4G8.06c,trm12,PomBase,protein_coding,I,772650,774027,-
SPAC16C9.01c,,PomBase,protein_coding,I,790245,792274,-
SPAC16C9.05,cph1,PomBase,protein_coding,I,799341,800981,+
SPAC2G11.02,urb2,PomBase,protein_coding,I,807894,812194,+
SPAC2G11.08c,smn1,PomBase,protein_coding,I,822092,823278,-
SPAC2G11.13,atg22,PomBase,protein_coding,I,836206,838256,+
SPAC521.02,,PomBase,protein_coding,I,843197,844165,+
SPAC521.03,,PomBase,protein_coding,I,844948,846142,+
SPAC23G3.04,ies4,PomBase,protein_coding,I,872883,874248,+
SPAC23G3.10c,ssr3,PomBase,protein_coding,I,884513,887531,-
SPAC22H12.01c,mug35,PomBase,protein_coding,I,893278,894532,-
SPAC1687.01,rpc19,PomBase,protein_coding,I,903042,903861,+
SPAC1687.02,,PomBase,protein_coding,I,904026,906347,+
SPAC1687.09,tax4,PomBase,protein_coding,I,914940,919775,+
SPAC1687.14c,,PomBase,protein_coding,I,927801,929011,-
SPAC1687.15,gsk3,PomBase,protein_coding,I,929843,932197,+
SPAC1687.17c,,PomBase,protein_coding,I,934941,936081,-
SPAC1687.18c,ssl3,PomBase,protein_coding,I,936188,938157,-
SPAC1687.20c,mis6,PomBase,protein_coding,I,939770,941944,-
SPAC1687.21,,PomBase,protein_coding,I,941942,943335,+
SPAC222.19,tam1,PomBase,protein_coding,I,949646,950047,+
SPAC222.05c,mss1,PomBase,protein_coding,I,950912,953006,-
SPAC222.08c,sno1,PomBase,protein_coding,I,957367,958774,-
SPAC222.10c,byr4,PomBase,protein_coding,I,962314,964867,-
SPAC222.12c,atp2,PomBase,protein_coding,I,968507,970412,-
SPAC222.14c,sey1,PomBase,protein_coding,I,973843,976782,-
SPAC821.07c,moc3,PomBase,protein_coding,I,991632,994230,-
SPAC821.10c,sod1,PomBase,protein_coding,I,1002838,1003600,-
SPAC23C4.05c,,PomBase,protein_coding,I,1036639,1038267,-
SPAC23C4.08,rho3,PomBase,protein_coding,I,1041414,1043083,+
SPAC23C4.12,hhp2,PomBase,protein_coding,I,1048957,1051136,+
SPAC23C4.17,trm402,PomBase,protein_coding,I,1057701,1061166,+
SPAC23C4.18c,rad4,PomBase,protein_coding,I,1058646,1063306,-
SPAC1A6.03c,,PomBase,protein_coding,I,1069923,1072343,-
SPAC1A6.09c,lag1,PomBase,protein_coding,I,1087443,1089673,-
SPAC30D11.12,rpl3802,PomBase,protein_coding,I,1096764,1097387,-
SPAC30D11.10,rad52,PomBase,protein_coding,I,1099489,1101583,-
SPAC30D11.05,aps3,PomBase,protein_coding,I,1109349,1111221,-
SPAC30D11.02c,,PomBase,protein_coding,I,1118926,1119763,+
SPAC56F8.02,,PomBase,protein_coding,I,1124058,1129104,+
SPAC56F8.04c,ppt1,PomBase,protein_coding,I,1133226,1134356,-
SPAC56F8.07,,PomBase,protein_coding,I,1138566,1139117,+
SPAC56F8.08,mud1,PomBase,protein_coding,I,1139130,1140325,+
SPAC56F8.09,rrp8,PomBase,protein_coding,I,1140580,1142002,+
SPAC56F8.11,spc3,PomBase,protein_coding,I,1145305,1146800,+
SPAC56F8.12,,PomBase,protein_coding,I,1146833,1148085,+
SPAC56F8.16,esc1,PomBase,protein_coding,I,1153572,1156804,+
SPAC22A12.02c,mug103,PomBase,protein_coding,I,1159626,1160000,-
SPAC22A12.04c,rps2201,PomBase,protein_coding,I,1162203,1162901,-
SPAC22A12.07c,ogm1,PomBase,protein_coding,I,1166562,1169743,-
SPAC22A12.09c,sap114,PomBase,protein_coding,I,1172351,1174497,-
SPAC22A12.13,mug84,PomBase,protein_coding,I,1180184,1181157,+
SPAC22A12.16,,PomBase,protein_coding,I,1186205,1187928,+
SPAC4C5.03,,PomBase,protein_coding,I,1196723,1198284,+
SPAC10F6.05c,ubc6,PomBase,protein_coding,I,1214788,1217067,-
SPAC10F6.16,mug134,PomBase,protein_coding,I,1238896,1240185,+
SPAC10F6.17c,,PomBase,protein_coding,I,1239971,1241970,-
SPAC56E4.04c,cut6,PomBase,protein_coding,I,1245716,1253559,-
SPAC56E4.06c,ggt2,PomBase,protein_coding,I,1256376,1258787,-
SPAC1420.02c,cct5,PomBase,protein_coding,I,1263756,1265756,-
SPAC1420.04c,cox1101,PomBase,protein_coding,I,1267830,1270260,-
SPAPB17E12.02,yip12,PomBase,protein_coding,I,1269930,1271746,+
SPAPB17E12.06,sos7,PomBase,protein_coding,I,1276506,1279000,+
SPAC1565.03,,PomBase,protein_coding,I,1294306,1295341,+
SPAC6F12.04,tvp15,PomBase,protein_coding,I,1316008,1316643,+
SPAC6F12.05c,tnr3,PomBase,protein_coding,I,1316981,1320472,-
SPAC6F12.06,rdi1,PomBase,protein_coding,I,1318942,1321136,+
SPAC6F12.12,par2,PomBase,protein_coding,I,1335436,1338402,+
SPAC6F12.13c,fps1,PomBase,protein_coding,I,1338365,1339942,-
SPAC19E9.01c,nup40,PomBase,protein_coding,I,1351565,1353770,-
SPAC57A10.04,mug10,PomBase,protein_coding,I,1370156,1371501,+
SPAC57A10.14,sgf11,PomBase,protein_coding,I,1371478,1372516,-
SPAC57A10.05c,pof1,PomBase,protein_coding,I,1372722,1376240,-
SPAC57A10.06,mug15,PomBase,protein_coding,I,1376587,1377072,+
SPAC57A10.09c,nhp6,PomBase,protein_coding,I,1380312,1381558,-
SPAC20G8.01,cdc17,PomBase,protein_coding,I,1387893,1390617,+
SPAC20G8.07c,erg2,PomBase,protein_coding,I,1410106,1411256,-
SPAC20G8.09c,nat10,PomBase,protein_coding,I,1415452,1418825,-
SPAC3A12.08,,PomBase,protein_coding,I,1434874,1436105,+
SPAC3A12.09c,ure4,PomBase,protein_coding,I,1435842,1437837,-
SPAC3A12.11c,cwf2,PomBase,protein_coding,I,1439245,1440658,-
SPAC3A12.12,atp11,PomBase,protein_coding,I,1441020,1442352,+
SPAC3A12.18,zwf1,PomBase,protein_coding,I,1454782,1456870,+
SPAC9.04,Tf2-1,PomBase,protein_coding,I,1465785,1469848,+
SPAC9.06c,,PomBase,protein_coding,I,1473457,1474671,-
SPAC5D6.10c,mug116,PomBase,protein_coding,I,1494670,1495830,+
SPAC167.04,pam17,PomBase,protein_coding,I,1553587,1554941,-
SPAC167.09,,PomBase,protein_coding,I,1557902,1559475,+
SPAC167.08,Tf2-2,PomBase,protein_coding,I,1564101,1568523,-
SPAC23H4.18c,rbx1,PomBase,protein_coding,I,1575290,1576307,+
SPAC23H4.10c,thi4,PomBase,protein_coding,I,1589743,1593248,+
SPAC23H4.09,cdb4,PomBase,protein_coding,I,1591873,1593194,-
SPAC23H4.06,gln1,PomBase,protein_coding,I,1596073,1598149,-
SPAC23H4.04,slm3,PomBase,protein_coding,I,1601412,1603005,-
SPAP27G11.02,mgr3,PomBase,protein_coding,I,1611275,1612704,+
SPAP27G11.03,cdc123,PomBase,protein_coding,I,1612816,1614313,+
SPAP27G11.05c,vps41,PomBase,protein_coding,I,1615703,1618992,-
SPAP27G11.09c,rib1,PomBase,protein_coding,I,1622910,1624639,-
SPAP27G11.11c,,PomBase,protein_coding,I,1630900,1631203,-
SPAP27G11.13c,nop10,PomBase,protein_coding,I,1635111,1635536,-
SPAP27G11.15,slx1,PomBase,protein_coding,I,1638339,1641062,+
SPAC343.05,vma1,PomBase,protein_coding,I,1647199,1649410,+
SPAC343.07,mug28,PomBase,protein_coding,I,1651012,1652981,+
SPAC343.09,ubx3,PomBase,protein_coding,I,1653998,1655830,+
SPAC343.10,met11,PomBase,protein_coding,I,1656143,1658395,+
SPAC343.12,rds1,PomBase,protein_coding,I,1667671,1669666,+
SPAC343.17c,,PomBase,protein_coding,I,1673685,1680143,-
SPAC343.16,lys2,PomBase,protein_coding,I,1675730,1678118,+
SPAC824.06,tim14,PomBase,protein_coding,I,1694906,1696484,+
SPAC824.07,glo2,PomBase,protein_coding,I,1696422,1697726,+
SPAC664.04c,rps1602,PomBase,protein_coding,I,1710473,1711124,-
SPAC664.12c,,PomBase,protein_coding,I,1728142,1730784,-
SPAC17A5.05c,,PomBase,protein_coding,I,1759628,1760371,-
SPAC17A5.07c,ulp2,PomBase,protein_coding,I,1764233,1766758,-
SPAC17A5.08,erp2,PomBase,protein_coding,I,1767372,1768645,+
SPAC17A5.13,fol2,PomBase,protein_coding,I,1776500,1777371,+
SPAC17A5.15c,gus1,PomBase,protein_coding,I,1782880,1785113,-
SPAC1610.02c,mrpl1,PomBase,protein_coding,I,1791400,1792494,-
SPAC1610.04,mug99,PomBase,protein_coding,I,1796057,1798148,+
SPAC1002.01,,PomBase,protein_coding,I,1798347,1799015,+
SPAC1002.02,pom34,PomBase,protein_coding,I,1799061,1800053,+
SPAC1002.20,,PomBase,protein_coding,I,1823882,1824630,+
SPAC1002.17c,urg2,PomBase,protein_coding,I,1830609,1831951,-
SPAC1002.19,urg1,PomBase,protein_coding,I,1835270,1837060,+
SPAPB1A10.08,,PomBase,protein_coding,I,1875572,1877864,+
SPAPB1A10.10c,ypt71,PomBase,protein_coding,I,1880698,1881970,-
SPAPB1A10.13,,PomBase,protein_coding,I,1887459,1890591,+
SPAC110.05,,PomBase,protein_coding,I,1904196,1906153,-
SPAC110.01,ppk1,PomBase,protein_coding,I,1905755,1911747,+
SPAP14E8.02,tos4,PomBase,protein_coding,I,1922552,1924915,+
SPAP14E8.03,bos1,PomBase,protein_coding,I,1924893,1926539,+
SPAP14E8.05c,,PomBase,protein_coding,I,1927803,1928465,-
SPAC3H1.04c,mdm31,PomBase,protein_coding,I,1935963,1938311,-
SPAC3H1.08c,,PomBase,protein_coding,I,1945393,1946312,-
SPAC3H1.13,ppk13,PomBase,protein_coding,I,1965083,1966458,+
SPAC9G1.14,,PomBase,protein_coding,I,1968434,1969093,-
SPAC9G1.03c,rpl3001,PomBase,protein_coding,I,1973479,1974092,-
SPAC9G1.04,oxa101,PomBase,protein_coding,I,1975212,1976603,+
SPAC9G1.06c,cyk3,PomBase,protein_coding,I,1976754,1982206,-
SPAC9G1.11c,spn4,PomBase,protein_coding,I,1991482,1993169,-
SPAC17H9.02,mtl1,PomBase,protein_coding,I,2004745,2008108,+
SPAC17H9.03c,rdl1,PomBase,protein_coding,I,2008096,2009331,-
SPAC17H9.07,,PomBase,protein_coding,I,2016297,2017627,+
SPAC17H9.11,gmf1,PomBase,protein_coding,I,2025054,2026052,+
SPAC17H9.18c,,PomBase,protein_coding,I,2033638,2033955,-
SPAC607.05,rpn9,PomBase,protein_coding,I,2043745,2045159,+
SPAC607.06c,,PomBase,protein_coding,I,2045120,2047166,-
SPAC3C7.06c,pit1,PomBase,protein_coding,I,2073906,2076990,-
SPAC3C7.12,tip1,PomBase,protein_coding,I,2089237,2091311,+
SPAC631.01c,acp2,PomBase,protein_coding,I,2104030,2105484,-
SPAC20H4.03c,tfs1,PomBase,protein_coding,I,2114913,2116435,-
SPAC20H4.04,fml2,PomBase,protein_coding,I,2116487,2120279,+
SPAC20H4.06c,,PomBase,protein_coding,I,2120430,2122465,-
SPAC20H4.07,rad57,PomBase,protein_coding,I,2122490,2124506,+
SPAC20H4.08,whi2,PomBase,protein_coding,I,2124684,2125978,+
SPAC20H4.11c,rho5,PomBase,protein_coding,I,2131685,2133066,-
SPAC23C11.03,mpp1,PomBase,protein_coding,I,2135951,2138028,+
SPAC23C11.04c,pnk1,PomBase,protein_coding,I,2136034,2139523,-
SPAC23C11.14,zhf1,PomBase,protein_coding,I,2158659,2160086,+
SPAC23C11.17,mdm28,PomBase,protein_coding,I,2167170,2168987,+
SPAC1783.02c,vps66,PomBase,protein_coding,I,2189354,2190953,-
SPAC1783.06c,atg12,PomBase,protein_coding,I,2199327,2200168,-
SPAC18G6.03,ypt3,PomBase,protein_coding,I,2215635,2217134,+
SPAC18G6.04c,shm2,PomBase,protein_coding,I,2217019,2219065,-
SPAC18G6.11c,rrn3,PomBase,protein_coding,I,2236712,2239308,-
SPAC18G6.15,mal3,PomBase,protein_coding,I,2243558,2245220,+
SPAC13D6.04c,btb3,PomBase,protein_coding,I,2251442,2253385,-
SPAC4G9.02,rnh201,PomBase,protein_coding,I,2254437,2255856,+
SPAC4G9.05,mpf1,PomBase,protein_coding,I,2259353,2262602,+
SPAC4G9.06c,chz1,PomBase,protein_coding,I,2259604,2262510,-
SPAC4G9.13c,vps26,PomBase,protein_coding,I,2276891,2279439,-
SPAC4G9.16c,rpl901,PomBase,protein_coding,I,2283474,2284257,-
SPAC4G9.17c,mrp5,PomBase,protein_coding,I,2284482,2286132,-
SPAC4G9.20c,,PomBase,protein_coding,I,2288356,2290170,-
SPAC13G7.01c,erg7,PomBase,protein_coding,I,2292636,2295220,-
SPAC13G7.05,are1,PomBase,protein_coding,I,2305136,2307359,+
SPAC6C3.02c,,PomBase,protein_coding,I,2324481,2325288,-
SPAC6C3.03c,,PomBase,protein_coding,I,2326200,2328187,-
SPAC6C3.05,,PomBase,protein_coding,I,2330833,2332240,+
SPAC6C3.07,mug68,PomBase,protein_coding,I,2336034,2337768,+
SPAC6C3.09,rpp40,PomBase,protein_coding,I,2339836,2341304,+
SPAC17G8.01c,trl1,PomBase,protein_coding,I,2341251,2343947,-
SPAC17G8.03c,dpb3,PomBase,protein_coding,I,2345981,2347368,-
SPAC17G8.05,med20,PomBase,protein_coding,I,2350014,2351244,+
SPAC17G8.11c,imt3,PomBase,protein_coding,I,2360172,2362268,-
SPAC22H10.02,,PomBase,protein_coding,I,2371726,2372900,+
SPAC22H10.10,alp21,PomBase,protein_coding,I,2389917,2391943,+
SPAC6B12.12,tom70,PomBase,protein_coding,I,2433332,2435623,+
SPAC6B12.15,cpc2,PomBase,protein_coding,I,2439437,2441027,+
SPAC32A11.01,mug8,PomBase,protein_coding,I,2445220,2447714,+
SPAC32A11.02c,,PomBase,protein_coding,I,2447839,2450875,-
SPAC19A8.15,trp2,PomBase,protein_coding,I,2457495,2459817,-
SPAC19A8.13,usp101,PomBase,protein_coding,I,2461151,2462268,-
SPAC19A8.12,dcp2,PomBase,protein_coding,I,2462202,2465087,-
SPAC19A8.11c,,PomBase,protein_coding,I,2462251,2467428,+
SPAC19A8.03,ymr1,PomBase,protein_coding,I,2482408,2484948,-
SPAC19A8.01c,sec73,PomBase,protein_coding,I,2490084,2494363,+
SPAC23H3.03c,npr2,PomBase,protein_coding,I,2495844,2497780,-
SPAC23H3.10,ssr2,PomBase,protein_coding,I,2511048,2512846,+
SPAC23H3.11c,,PomBase,protein_coding,I,2512905,2514941,-
SPAC23H3.13c,gpa2,PomBase,protein_coding,I,2516053,2519235,-
SPAC23H3.14,,PomBase,protein_coding,I,2521520,2523453,+
SPAC25H1.03,atg101,PomBase,protein_coding,I,2528030,2528644,+
SPAC4A8.04,isp6,PomBase,protein_coding,I,2544815,2546981,+
SPAC4A8.07c,lcb4,PomBase,protein_coding,I,2556600,2558444,-
SPAC4A8.09c,cwf21,PomBase,protein_coding,I,2562477,2564277,-
SPAC4A8.11c,fas2,PomBase,protein_coding,I,2566866,2572625,-
SPAC4A8.13c,pts1,PomBase,protein_coding,I,2574746,2575956,-
SPAC4A8.14,,PomBase,protein_coding,I,2576259,2577995,+
SPAC4A8.15c,cdc3,PomBase,protein_coding,I,2578956,2579514,-
SPAC4A8.16c,tif33,PomBase,protein_coding,I,2580100,2583046,-
SPAC823.17,,PomBase,protein_coding,I,2583863,2584233,+
SPAC823.03,ppk15,PomBase,protein_coding,I,2585172,2587474,+
SPAC823.11,sgp1,PomBase,protein_coding,I,2598197,2600285,+
SPAC7D4.11c,sec39,PomBase,protein_coding,I,2617856,2620433,+
SPAC7D4.06c,alg3,PomBase,protein_coding,I,2626416,2628282,+
SPAC4F8.13c,rng2,PomBase,protein_coding,I,2645380,2650427,+
SPAC4F8.02c,mrpl40,PomBase,protein_coding,I,2673637,2674938,+
SPAC4F8.01,did4,PomBase,protein_coding,I,2674837,2676012,-
SPAC644.05c,dut1,PomBase,protein_coding,I,2678518,2679209,-
SPAPB2B4.04c,pmc1,PomBase,protein_coding,I,2712704,2718444,-
SPAC6F6.01,cch1,PomBase,protein_coding,I,2725990,2732444,+
SPAC6F6.05,ost2,PomBase,protein_coding,I,2740496,2741450,+
SPAC6F6.07c,rps13,PomBase,protein_coding,I,2745872,2746733,-
SPAC6F6.09,eaf6,PomBase,protein_coding,I,2748833,2749765,+
SPAC6F6.19,,PomBase,protein_coding,I,2759155,2759709,-
SPAC1805.05,cki3,PomBase,protein_coding,I,2781154,2783133,+
SPAC1805.08,dlc1,PomBase,protein_coding,I,2788022,2788718,+
SPAC1805.10,,PomBase,protein_coding,I,2791137,2794932,+
SPAC1805.15c,pub2,PomBase,protein_coding,I,2797871,2800406,-
SPAC1805.16c,,PomBase,protein_coding,I,2800577,2802126,-
SPAC1B2.02c,ugo1,PomBase,protein_coding,I,2808329,2810033,-
SPAC1B2.06,,PomBase,protein_coding,I,2812662,2813530,+
SPAC3F10.03,grs1,PomBase,protein_coding,I,2821301,2823619,+
SPAC3F10.18c,rpl4102,PomBase,protein_coding,I,2853647,2853947,-
SPACUNK4.11c,mpp6,PomBase,protein_coding,I,2890095,2890887,+
SPAC513.05,ams1,PomBase,protein_coding,I,2914480,2920278,+
SPAC513.07,,PomBase,protein_coding,I,2921063,2922821,+
SPAC2E1P3.02c,amt3,PomBase,protein_coding,I,2924692,2927075,-
SPAPB24D3.01,toe3,PomBase,protein_coding,I,2947050,2950086,+
SPAPB24D3.08c,,PomBase,protein_coding,I,2961073,2962670,-
SPAPB24D3.09c,pdr1,PomBase,protein_coding,I,2962954,2967478,-
SPAPB1A11.01,mfc1,PomBase,protein_coding,I,2976370,2979495,+
SPAC31G5.02,,PomBase,protein_coding,I,2990804,2992231,+
SPAC31G5.06,rgg8,PomBase,protein_coding,I,2996304,2997058,+
SPAC31G5.10,eta2,PomBase,protein_coding,I,3002057,3003766,+
SPAC31G5.14,gcv1,PomBase,protein_coding,I,3012251,3014213,+
SPAC16A10.03c,,PomBase,protein_coding,I,3080492,3084667,-
SPAC16A10.02,sub1,PomBase,protein_coding,I,3080862,3083426,+
SPAC16A10.04,rho4,PomBase,protein_coding,I,3086938,3088619,+
SPAC589.03c,,PomBase,protein_coding,I,3099047,3100030,-
SPAC589.06c,,PomBase,protein_coding,I,3102768,3103904,-
SPAC589.10c,ubi5,PomBase,protein_coding,I,3108199,3108931,-
SPAC589.12,cwh43,PomBase,protein_coding,I,3110201,3113396,+
SPAC688.06c,slx4,PomBase,protein_coding,I,3116880,3119162,-
SPAC688.11,end4,PomBase,protein_coding,I,3134962,3138666,+
SPAC688.13,scn3,PomBase,protein_coding,I,3139395,3141117,+
SPAC3G9.16c,bet5,PomBase,protein_coding,I,3145214,3145728,+
SPAC3G9.11c,pdc201,PomBase,protein_coding,I,3159753,3162245,+
SPAC3G9.10c,rrp41,PomBase,protein_coding,I,3163136,3164354,+
SPAC3G9.06,frs2,PomBase,protein_coding,I,3171544,3173424,-
SPAC3G9.04,ssu72,PomBase,protein_coding,I,3176427,3177452,-
SPAC3G9.02,oar2,PomBase,protein_coding,I,3180426,3181164,-
SPAC3G9.01,nsk1,PomBase,protein_coding,I,3181430,3183290,-
SPAC1486.02c,dsc2,PomBase,protein_coding,I,3186322,3188100,-
SPAC1486.05,nup189,PomBase,protein_coding,I,3196998,3202450,+
SPAC1486.07c,mrpl19,PomBase,protein_coding,I,3205962,3206626,-
SPAC6G10.02c,tea3,PomBase,protein_coding,I,3214513,3218471,-
SPAC6G10.09,,PomBase,protein_coding,I,3233580,3237281,+
SPAC6G10.10c,,PomBase,protein_coding,I,3236179,3237503,-
SPAC6G10.12c,ace2,PomBase,protein_coding,I,3239232,3241177,-
SPAC6G9.02c,nop9,PomBase,protein_coding,I,3243108,3245369,-
SPAC6G9.03c,mug183,PomBase,protein_coding,I,3246185,3247774,-
SPAC6G9.06c,pcp1,PomBase,protein_coding,I,3254401,3258320,-
SPAC6G9.09c,rpl2401,PomBase,protein_coding,I,3261416,3261954,-
SPAC6G9.10c,sen1,PomBase,protein_coding,I,3262405,3268066,-
SPAC652.01,,PomBase,protein_coding,I,3281408,3283071,+
SPAPB1E7.09,ogm2,PomBase,protein_coding,I,3313324,3315900,+
SPAPB1E7.12,rps602,PomBase,protein_coding,I,3319189,3320060,+
SPAC2E1P5.01c,mns1,PomBase,protein_coding,I,3322678,3324881,-
SPAC2E1P5.02c,mug109,PomBase,protein_coding,I,3325263,3326138,-
SPAC2E1P5.03,erj5,PomBase,protein_coding,I,3326830,3329028,+
SPAC26A3.03c,rmi1,PomBase,protein_coding,I,3334942,3338202,-
SPAC26A3.04,rpl2002,PomBase,protein_coding,I,3337678,3338408,+
SPAC26A3.10,cnt6,PomBase,protein_coding,I,3352347,3356297,+
SPAC26A3.12c,dhp1,PomBase,protein_coding,I,3356144,3361083,-
SPAC26A3.16,dph1,PomBase,protein_coding,I,3369709,3371384,+
SPAC8E11.04c,,PomBase,protein_coding,I,3380524,3381918,+
SPAC8E11.01c,,PomBase,protein_coding,I,3385899,3388219,+
SPAC959.10,sen15,PomBase,protein_coding,I,3391861,3393106,+
SPAP32A8.03c,bop1,PomBase,protein_coding,I,3407545,3409630,-
SPAC3H5.11,,PomBase,protein_coding,I,3412269,3414736,-
SPAC3H5.05c,rps1401,PomBase,protein_coding,I,3436186,3436825,+
SPAC3A11.12c,rpt5,PomBase,protein_coding,I,3443930,3446017,+
SPAC3A11.09,sod22,PomBase,protein_coding,I,3449835,3452853,-
SPAC328.01c,msn5,PomBase,protein_coding,I,3470513,3475033,-
SPAC328.06,ubp2,PomBase,protein_coding,I,3487193,3491099,+
SPAC16E8.01,shd1,PomBase,protein_coding,I,3498988,3503915,+
SPAC16E8.03,gna1,PomBase,protein_coding,I,3505109,3505657,+
