id,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
YDR367W,KEI1,sgd,protein_coding,IV,1212848,1213614,+
YDR085C,AFR1,sgd,protein_coding,IV,614288,616150,-
YDL097C,RPN6,sgd,protein_coding,IV,285391,286695,-
YDL139C,SCM3,sgd,protein_coding,IV,211375,212046,-
YDR200C,VPS64,sgd,protein_coding,IV,854279,856093,-
YDR191W,HST4,sgd,protein_coding,IV,842337,843449,+
YDR451C,YHP1,sgd,protein_coding,IV,1361120,1362181,-
YDR469W,SDC1,sgd,protein_coding,IV,1399015,1399542,+
YDR470C,UGO1,sgd,protein_coding,IV,1399706,1401214,-
YDR105C,TMS1,sgd,protein_coding,IV,665349,666770,-
YDR483W,KRE2,sgd,protein_coding,IV,1421157,1422485,+
YDL123W,SNA4,sgd,protein_coding,IV,241418,241840,+
YDL199C,,sgd,protein_coding,IV,101290,103353,-
YDR505C,PSP1,sgd,protein_coding,IV,1456695,1459220,-
YDL045W-A,MRP10,sgd,protein_coding,IV,372248,372535,+
YDL045C,FAD1,sgd,protein_coding,IV,372688,373608,-
YDR361C,BCP1,sgd,protein_coding,IV,1195412,1196263,-
YDR406W-A,,sgd,protein_coding,IV,1283799,1284044,+
YDR199W,,sgd,protein_coding,IV,854175,854540,+
YDR266C,HEL2,sgd,protein_coding,IV,1000104,1002023,-
YDL242W,,sgd,protein_coding,IV,18959,19312,+
YDR002W,YRB1,sgd,protein_coding,IV,453045,453650,+
YDR214W,AHA1,sgd,protein_coding,IV,892875,893927,+
YDR130C,FIN1,sgd,protein_coding,IV,715747,716622,-
YDL176W,,sgd,protein_coding,IV,142097,144223,+
YDR358W,GGA1,sgd,protein_coding,IV,1190059,1191732,+
YDR544C,,sgd,protein_coding,IV,1525095,1525523,-
YDR460W,TFB3,sgd,protein_coding,IV,1383811,1384776,+
YDR034W-B,,sgd,protein_coding,IV,521314,521469,+
YDL028C,MPS1,sgd,protein_coding,IV,400997,403291,-
YDR061W,,sgd,protein_coding,IV,574164,575783,+
YDR060W,MAK21,sgd,protein_coding,IV,570649,573726,+
YDR169C-A,,sgd,protein_coding,IV,794574,794723,-
YDR363W,ESC2,sgd,protein_coding,IV,1199183,1200553,+
YDR422C,SIP1,sgd,protein_coding,IV,1315326,1317773,-
YDR119W,VBA4,sgd,protein_coding,IV,688227,690533,+
YDR097C,MSH6,sgd,protein_coding,IV,640109,643837,-
YDR042C,,sgd,protein_coding,IV,540601,541203,-
YDL160C,DHH1,sgd,protein_coding,IV,170410,171930,-
YDR425W,SNX41,sgd,protein_coding,IV,1320064,1321941,+
YDR228C,PCF11,sgd,protein_coding,IV,921926,923806,-
YDR319C,,sgd,protein_coding,IV,1105003,1105827,-
YDR471W,RPL27B,sgd,protein_coding,IV,1401770,1402564,+
YDR089W,VTC5,sgd,protein_coding,IV,622112,624721,+
YDR275W,BSC2,sgd,protein_coding,IV,1012252,1012959,+
YDR043C,NRG1,sgd,protein_coding,IV,542674,543369,-
YDR129C,SAC6,sgd,protein_coding,IV,713340,715379,-
YDR136C,VPS61,sgd,protein_coding,IV,727711,728283,-
YDL066W,IDP1,sgd,protein_coding,IV,334835,336121,+
YDR302W,GPI11,sgd,protein_coding,IV,1067731,1068390,+
YDR239C,,sgd,protein_coding,IV,941057,943420,-
YDR539W,FDC1,sgd,protein_coding,IV,1512094,1513605,+
YDL125C,HNT1,sgd,protein_coding,IV,239019,239606,-
YDR493W,MZM1,sgd,protein_coding,IV,1436217,1436588,+
YDR101C,ARX1,sgd,protein_coding,IV,655686,657467,-
YDR182W-A,,sgd,protein_coding,IV,829151,829354,+
YDR212W,TCP1,sgd,protein_coding,IV,887232,888911,+
YDR476C,,sgd,protein_coding,IV,1410453,1411127,-
YDL131W,LYS21,sgd,protein_coding,IV,227393,228715,+
YDR458C,HEH2,sgd,protein_coding,IV,1380055,1382046,-
YDR081C,PDC2,sgd,protein_coding,IV,607304,610081,-
YDL071C,,sgd,protein_coding,IV,330666,331040,-
YDR113C,PDS1,sgd,protein_coding,IV,680496,681617,-
YDR168W,CDC37,sgd,protein_coding,IV,790328,791848,+
YDR520C,URC2,sgd,protein_coding,IV,1481085,1483403,-
YDR307W,PMT7,sgd,protein_coding,IV,1075865,1077853,+
YDR265W,PEX10,sgd,protein_coding,IV,998864,999877,+
YDL076C,RXT3,sgd,protein_coding,IV,320668,321552,-
YDL006W,PTC1,sgd,protein_coding,IV,439909,440754,+
YDL086W,,sgd,protein_coding,IV,301413,302234,+
YDR238C,SEC26,sgd,protein_coding,IV,937895,940816,-
YDR077W,SED1,sgd,protein_coding,IV,600793,601809,+
YDR381C-A,,sgd,protein_coding,IV,1238312,1238850,-
YDL023C,,sgd,protein_coding,IV,411761,412081,-
YDL083C,RPS16B,sgd,protein_coding,IV,306926,307789,-
YDR036C,EHD3,sgd,protein_coding,IV,523211,524713,-
YDR057W,YOS9,sgd,protein_coding,IV,565927,567555,+
YDR513W,GRX2,sgd,protein_coding,IV,1471017,1471448,+
YDR487C,RIB3,sgd,protein_coding,IV,1428354,1428980,-
YDR066C,RTR2,sgd,protein_coding,IV,581908,582498,-
YDR352W,YPQ2,sgd,protein_coding,IV,1181801,1182754,+
YDR278C,,sgd,protein_coding,IV,1017001,1017318,-
YDR079C-A,TFB5,sgd,protein_coding,IV,603593,603811,-
YDR204W,COQ4,sgd,protein_coding,IV,858137,859144,+
YDL247W-A,,sgd,protein_coding,IV,3762,3836,+
YDL024C,DIA3,sgd,protein_coding,IV,408451,409857,-
YDR109C,,sgd,protein_coding,IV,673520,675667,-
YDR466W,PKH3,sgd,protein_coding,IV,1395121,1397817,+
YDR427W,RPN9,sgd,protein_coding,IV,1322205,1323386,+
YDL044C,MTF2,sgd,protein_coding,IV,373967,375289,-
YDL079C,MRK1,sgd,protein_coding,IV,312951,314748,-
YDR193W,,sgd,protein_coding,IV,844554,844952,+
YDR305C,HNT2,sgd,protein_coding,IV,1072746,1073488,-
YDR377W,ATP17,sgd,protein_coding,IV,1228611,1228916,+
YDR219C,MFB1,sgd,protein_coding,IV,905455,906852,-
YDR416W,SYF1,sgd,protein_coding,IV,1298432,1301011,+
YDR365C,ESF1,sgd,protein_coding,IV,1204497,1206383,-
YDL233W,MFG1,sgd,protein_coding,IV,36797,38173,+
YDR287W,INM2,sgd,protein_coding,IV,1035995,1036873,+
YDR448W,ADA2,sgd,protein_coding,IV,1356065,1357369,+
YDR180W,SCC2,sgd,protein_coding,IV,821295,825776,+
YDR294C,DPL1,sgd,protein_coding,IV,1050459,1052228,-
YDR198C,RKM2,sgd,protein_coding,IV,852533,853972,-
YDL163W,,sgd,protein_coding,IV,166956,167258,+
YDL119C,HEM25,sgd,protein_coding,IV,246689,247612,-
YDR501W,PLM2,sgd,protein_coding,IV,1451353,1452918,+
YDL214C,PRR2,sgd,protein_coding,IV,74446,76545,-
YDR264C,AKR1,sgd,protein_coding,IV,996029,998323,-
YDR343C,HXT6,sgd,protein_coding,IV,1159608,1161320,-
YDR373W,FRQ1,sgd,protein_coding,IV,1222759,1223331,+
YDR354W,TRP4,sgd,protein_coding,IV,1184747,1185889,+
YDR246W,TRS23,sgd,protein_coding,IV,954288,954947,+
YDR428C,BNA7,sgd,protein_coding,IV,1323454,1324239,-
YDR157W,,sgd,protein_coding,IV,769931,770332,+
YDR316W,OMS1,sgd,protein_coding,IV,1093763,1095178,+
YDL142C,CRD1,sgd,protein_coding,IV,201719,202570,-
YDR253C,MET32,sgd,protein_coding,IV,963990,964565,-
YDL112W,TRM3,sgd,protein_coding,IV,258915,263225,+
YDR545W,YRF1-1,sgd,protein_coding,IV,1526321,1531711,+
YDL187C,,sgd,protein_coding,IV,125509,125838,-
YDL138W,RGT2,sgd,protein_coding,IV,213351,215642,+
YDR528W,HLR1,sgd,protein_coding,IV,1494586,1495857,+
YDR284C,DPP1,sgd,protein_coding,IV,1030550,1031419,-
YDR050C,TPI1,sgd,protein_coding,IV,555726,556472,-
YDL010W,GRX6,sgd,protein_coding,IV,432330,433025,+
YDL065C,PEX19,sgd,protein_coding,IV,336249,337277,-
YDR349C,YPS7,sgd,protein_coding,IV,1172386,1174176,-
YDL098C,SNU23,sgd,protein_coding,IV,284581,285165,-
YDL234C,GYP7,sgd,protein_coding,IV,34237,36477,-
YDR118W,APC4,sgd,protein_coding,IV,685882,687840,+
YDR118W-A,,sgd,protein_coding,IV,687768,687884,+
YDR159W,SAC3,sgd,protein_coding,IV,771877,775782,+
YDR111C,ALT2,sgd,protein_coding,IV,678241,679764,-
YDR128W,MTC5,sgd,protein_coding,IV,709549,712995,+
YDL034W,,sgd,protein_coding,IV,391783,392127,+
YDR065W,RRG1,sgd,protein_coding,IV,580687,581784,+
YDL004W,ATP16,sgd,protein_coding,IV,443029,443511,+
YDR024W,FYV1,sgd,protein_coding,IV,491017,491502,+
YDL171C,GLT1,sgd,protein_coding,IV,149203,155640,-
YDR083W,RRP8,sgd,protein_coding,IV,612073,613251,+
YDR457W,TOM1,sgd,protein_coding,IV,1369790,1379596,+
YDR014W,RAD61,sgd,protein_coding,IV,474046,475989,+
YDR206W,EBS1,sgd,protein_coding,IV,862054,864708,+
YDR478W,SNM1,sgd,protein_coding,IV,1414575,1415171,+
YDR169C,STB3,sgd,protein_coding,IV,792348,793889,-
YDR115W,MRX14,sgd,protein_coding,IV,682175,682492,+
YDL159W-A,,sgd,protein_coding,IV,172182,172313,+
YDL232W,OST4,sgd,protein_coding,IV,38487,38597,+
YDL240C-A,,sgd,protein_coding,IV,22471,22608,-
YDL152W,,sgd,protein_coding,IV,182822,183187,+
YDR432W,NPL3,sgd,protein_coding,IV,1328783,1330027,+
YDL022C-A,,sgd,protein_coding,IV,409808,410056,-
YDL114W-A,,sgd,protein_coding,IV,254935,255048,+
YDR410C,STE14,sgd,protein_coding,IV,1292372,1293091,-
YDR464C-A,,sgd,protein_coding,IV,1392492,1392680,-
YDL072C,YET3,sgd,protein_coding,IV,329836,330447,-
YDR053W,,sgd,protein_coding,IV,560249,560644,+
YDL012C,,sgd,protein_coding,IV,431108,431517,-
YDR482C,CWC21,sgd,protein_coding,IV,1420431,1420838,-
YDL070W,BDF2,sgd,protein_coding,IV,331024,332940,+
YDR064W,RPS13,sgd,protein_coding,IV,579458,580452,+
YDL135C,RDI1,sgd,protein_coding,IV,218680,219288,-
YDL077C,VAM6,sgd,protein_coding,IV,316971,320120,-
YDR354C-A,,sgd,protein_coding,IV,1185139,1185282,-
YDL033C,SLM3,sgd,protein_coding,IV,392659,393912,-
YDL031W,DBP10,sgd,protein_coding,IV,394217,397204,+
YDR398W,UTP5,sgd,protein_coding,IV,1267471,1269402,+
YDR326C,YSP2,sgd,protein_coding,IV,1120609,1124925,-
YDL052C,SLC1,sgd,protein_coding,IV,362672,363583,-
YDR536W,STL1,sgd,protein_coding,IV,1508005,1509714,+
YDR397C,NCB2,sgd,protein_coding,IV,1266366,1266898,-
YDL116W,NUP84,sgd,protein_coding,IV,251566,253746,+
YDR028C,REG1,sgd,protein_coding,IV,497835,500879,-
YDL007W,RPT2,sgd,protein_coding,IV,438047,439360,+
YDR236C,FMN1,sgd,protein_coding,IV,935236,935892,-
YDR011W,SNQ2,sgd,protein_coding,IV,465919,470424,+
YDR155C,CPR1,sgd,protein_coding,IV,768512,769000,-
YDR414C,ERD1,sgd,protein_coding,IV,1295598,1296686,-
YDR026C,NSI1,sgd,protein_coding,IV,492556,494268,-
YDL073W,AHK1,sgd,protein_coding,IV,326613,329567,+
YDL115C,IWR1,sgd,protein_coding,IV,253995,255126,-
YDL145C,COP1,sgd,protein_coding,IV,194571,198176,-
YDR203W,,sgd,protein_coding,IV,857682,857999,+
YDL104C,QRI7,sgd,protein_coding,IV,273653,274876,-
YDL149W,ATG9,sgd,protein_coding,IV,184925,187918,+
YDR231C,COX20,sgd,protein_coding,IV,926293,926910,-
YDR045C,RPC11,sgd,protein_coding,IV,547978,548310,-
YDL075W,RPL31A,sgd,protein_coding,IV,322226,322988,+
YDR415C,,sgd,protein_coding,IV,1297037,1298161,-
YDR339C,FCF1,sgd,protein_coding,IV,1149951,1150520,-
YDL213C,NOP6,sgd,protein_coding,IV,77289,77966,-
YDR096W,GIS1,sgd,protein_coding,IV,637139,639823,+
YDL019C,OSH2,sgd,protein_coding,IV,417663,421514,-
YDL022W,GPD1,sgd,protein_coding,IV,411825,413000,+
YDR413C,,sgd,protein_coding,IV,1294836,1295411,-
YDR391C,,sgd,protein_coding,IV,1257358,1258056,-
YDR091C,RLI1,sgd,protein_coding,IV,626708,628534,-
YDR240C,SNU56,sgd,protein_coding,IV,943674,945152,-
YDL244W,THI13,sgd,protein_coding,IV,16204,17226,+
YDR179C,CSN9,sgd,protein_coding,IV,818708,819196,-
YDL165W,CDC36,sgd,protein_coding,IV,164290,164865,+
YDL140C,RPO21,sgd,protein_coding,IV,205360,210561,-
YDR120C,TRM1,sgd,protein_coding,IV,691549,693261,-
YDR003W,RCR2,sgd,protein_coding,IV,454122,454754,+
YDR499W,LCD1,sgd,protein_coding,IV,1447830,1450073,+
YDR166C,SEC5,sgd,protein_coding,IV,786306,789221,-
YDL092W,SRP14,sgd,protein_coding,IV,292781,293221,+
YDL041W,,sgd,protein_coding,IV,378102,378455,+
YDL241W,,sgd,protein_coding,IV,20635,21006,+
YDL082W,RPL13A,sgd,protein_coding,IV,308424,309388,+
YDR277C,MTH1,sgd,protein_coding,IV,1014401,1015702,-
YDR291W,HRQ1,sgd,protein_coding,IV,1039728,1042961,+
YDR475C,JIP4,sgd,protein_coding,IV,1407464,1410094,-
YDR244W,PEX5,sgd,protein_coding,IV,950563,952401,+
YDR407C,TRS120,sgd,protein_coding,IV,1284069,1287938,-
YDR382W,RPP2B,sgd,protein_coding,IV,1239492,1239824,+
YDR102C,,sgd,protein_coding,IV,657648,657980,-
YDL188C,PPH22,sgd,protein_coding,IV,123865,124998,-
YDR405W,MRP20,sgd,protein_coding,IV,1277646,1278437,+
YDR443C,SSN2,sgd,protein_coding,IV,1345676,1349938,-
YDR059C,UBC5,sgd,protein_coding,IV,569234,569770,-
YDR144C,MKC7,sgd,protein_coding,IV,744311,746101,-
YDL157C,,sgd,protein_coding,IV,174232,174588,-
YDL058W,USO1,sgd,protein_coding,IV,345665,351037,+
YDL096C,OPI6,sgd,protein_coding,IV,286998,287324,-
YDL155W,CLB3,sgd,protein_coding,IV,176773,178056,+
YDR147W,EKI1,sgd,protein_coding,IV,751631,753235,+
YDL191W,RPL35A,sgd,protein_coding,IV,117664,118517,+
YDL128W,VCX1,sgd,protein_coding,IV,232652,233887,+
YDR310C,SUM1,sgd,protein_coding,IV,1081128,1084316,-
YDL160C-A,MHF2,sgd,protein_coding,IV,169366,169608,-
YDR127W,ARO1,sgd,protein_coding,IV,704484,709250,+
YDR497C,ITR1,sgd,protein_coding,IV,1443713,1445467,-
YDL162C,,sgd,protein_coding,IV,167359,167715,-
YDR201W,SPC19,sgd,protein_coding,IV,856317,856814,+
YDR163W,CWC15,sgd,protein_coding,IV,781423,781950,+
YDL146W,LDB17,sgd,protein_coding,IV,192750,194225,+
YDR363W-A,SEM1,sgd,protein_coding,IV,1202128,1202397,+
YDL221W,,sgd,protein_coding,IV,62011,62562,+
YDL089W,NUR1,sgd,protein_coding,IV,296820,298274,+
YDR385W,EFT2,sgd,protein_coding,IV,1243230,1245758,+
YDR331W,GPI8,sgd,protein_coding,IV,1129588,1130823,+
YDR196C,CAB5,sgd,protein_coding,IV,850274,850999,-
YDR116C,MRPL1,sgd,protein_coding,IV,682724,683581,-
YDR001C,NTH1,sgd,protein_coding,IV,450220,452475,-
YDL230W,PTP1,sgd,protein_coding,IV,42700,43707,+
YDR160W,SSY1,sgd,protein_coding,IV,776163,778721,+
YDR123C,INO2,sgd,protein_coding,IV,698554,699468,-
YDR322W,MRPL35,sgd,protein_coding,IV,1110589,1111692,+
YDR040C,ENA1,sgd,protein_coding,IV,535192,538467,-
YDR025W,RPS11A,sgd,protein_coding,IV,491515,492324,+
YDR046C,BAP3,sgd,protein_coding,IV,548762,550576,-
YDL057W,,sgd,protein_coding,IV,351434,352420,+
YDL248W,COS7,sgd,protein_coding,IV,1802,2953,+
YDR008C,,sgd,protein_coding,IV,462252,462602,-
YDR029W,,sgd,protein_coding,IV,501100,501414,+
YDR485C,VPS72,sgd,protein_coding,IV,1424820,1427207,-
YDR408C,ADE8,sgd,protein_coding,IV,1288215,1288859,-
YDR038C,ENA5,sgd,protein_coding,IV,527422,530697,-
YDL204W,RTN2,sgd,protein_coding,IV,94605,95786,+
YDR019C,GCV1,sgd,protein_coding,IV,484163,485365,-
YDR477W,SNF1,sgd,protein_coding,IV,1412373,1414274,+
YDR254W,CHL4,sgd,protein_coding,IV,965113,966489,+
YDR514C,,sgd,protein_coding,IV,1471548,1472999,-
YDR296W,MHR1,sgd,protein_coding,IV,1055212,1055892,+
YDL216C,RRI1,sgd,protein_coding,IV,68997,70319,-
YDL100C,GET3,sgd,protein_coding,IV,282112,283176,-
YDL068W,,sgd,protein_coding,IV,333500,333829,+
YDL026W,,sgd,protein_coding,IV,404749,405060,+
YDL124W,,sgd,protein_coding,IV,240259,241197,+
YDL227C,HO,sgd,protein_coding,IV,46271,48031,-
YDL111C,RRP42,sgd,protein_coding,IV,263313,264110,-
YDR324C,UTP4,sgd,protein_coding,IV,1114433,1116763,-
YDL170W,UGA3,sgd,protein_coding,IV,156318,157904,+
YDR317W,HIM1,sgd,protein_coding,IV,1102184,1103428,+
YDR436W,PPZ2,sgd,protein_coding,IV,1334821,1336953,+
YDR208W,MSS4,sgd,protein_coding,IV,868224,870563,+
YDR386W,MUS81,sgd,protein_coding,IV,1246084,1247982,+
YDR504C,SPG3,sgd,protein_coding,IV,1456311,1456694,-
YDL220C,CDC13,sgd,protein_coding,IV,62244,65018,-
YDR396W,,sgd,protein_coding,IV,1266295,1266795,+
YDR258C,HSP78,sgd,protein_coding,IV,971808,974243,-
YDR176W,NGG1,sgd,protein_coding,IV,814452,816560,+
YDL099W,BUG1,sgd,protein_coding,IV,283419,284444,+
YDR380W,ARO10,sgd,protein_coding,IV,1234218,1236125,+
YDL110C,TMA17,sgd,protein_coding,IV,264512,264964,-
YDR148C,KGD2,sgd,protein_coding,IV,753675,755066,-
YDL201W,TRM8,sgd,protein_coding,IV,99561,100421,+
YDL107W,MSS2,sgd,protein_coding,IV,268921,269976,+
YDR515W,SLF1,sgd,protein_coding,IV,1473429,1474772,+
YDR133C,,sgd,protein_coding,IV,720962,721297,-
YDR378C,LSM6,sgd,protein_coding,IV,1229349,1229609,-
YDR473C,PRP3,sgd,protein_coding,IV,1404445,1405854,-
YDR403W,DIT1,sgd,protein_coding,IV,1274602,1276212,+
YDR268W,MSW1,sgd,protein_coding,IV,1004004,1005143,+
YDR409W,SIZ1,sgd,protein_coding,IV,1289406,1292120,+
YDR173C,ARG82,sgd,protein_coding,IV,810565,811632,-
YDR187C,,sgd,protein_coding,IV,836228,836746,-
YDR389W,SAC7,sgd,protein_coding,IV,1252537,1254501,+
YDR417C,,sgd,protein_coding,IV,1301555,1301926,-
YDR165W,TRM82,sgd,protein_coding,IV,784871,786205,+
YDL113C,ATG20,sgd,protein_coding,IV,256633,258555,-
YDR426C,,sgd,protein_coding,IV,1321629,1322006,-
YDR521W,,sgd,protein_coding,IV,1483141,1483476,+
YDR086C,SSS1,sgd,protein_coding,IV,616928,617170,-
YDL021W,GPM2,sgd,protein_coding,IV,413953,414888,+
YDR023W,SES1,sgd,protein_coding,IV,489508,490896,+
YDR394W,RPT3,sgd,protein_coding,IV,1261681,1262967,+
YDR320C-A,DAD4,sgd,protein_coding,IV,1108280,1108498,-
YDR003W-A,,sgd,protein_coding,IV,454782,454904,+
YDR183W,PLP1,sgd,protein_coding,IV,829585,830277,+
YDR245W,MNN10,sgd,protein_coding,IV,952800,953981,+
YDR431W,,sgd,protein_coding,IV,1328390,1328701,+
YDL154W,MSH5,sgd,protein_coding,IV,178334,181039,+
YDL184C,RPL41A,sgd,protein_coding,IV,130407,130484,-
YDR153C,ENT5,sgd,protein_coding,IV,766736,767971,-
YDR014W-A,HED1,sgd,protein_coding,IV,477797,478285,+
YDR434W,GPI17,sgd,protein_coding,IV,1331237,1332841,+
YDL002C,NHP10,sgd,protein_coding,IV,446967,447578,-
YDR225W,HTA1,sgd,protein_coding,IV,915530,915928,+
YDR418W,RPL12B,sgd,protein_coding,IV,1301616,1302113,+
YDR224C,HTB1,sgd,protein_coding,IV,914317,914712,-
YDR502C,SAM2,sgd,protein_coding,IV,1453310,1454464,-
YDR447C,RPS17B,sgd,protein_coding,IV,1354829,1355553,-
YDL039C,PRM7,sgd,protein_coding,IV,381985,384081,-
YDL225W,SHS1,sgd,protein_coding,IV,52445,54100,+
YDR259C,YAP6,sgd,protein_coding,IV,974631,975782,-
YDR495C,VPS3,sgd,protein_coding,IV,1438115,1441150,-
YDL151C,BUD30,sgd,protein_coding,IV,183318,183899,-
YDR357C,CNL1,sgd,protein_coding,IV,1189199,1189567,-
YDR370C,DXO1,sgd,protein_coding,IV,1217782,1219110,-
YDR298C,ATP5,sgd,protein_coding,IV,1058176,1058814,-
YDR276C,PMP3,sgd,protein_coding,IV,1013476,1013643,-
YDL185C-A,,sgd,protein_coding,IV,126608,126835,-
YDR545C-A,,sgd,protein_coding,IV,1530863,1531342,-
YDL247W,MPH2,sgd,protein_coding,IV,5985,7814,+
YDR406W,PDR15,sgd,protein_coding,IV,1279210,1283799,+
YDR273W,DON1,sgd,protein_coding,IV,1010176,1011273,+
YDR269C,,sgd,protein_coding,IV,1005665,1005988,-
YDR453C,TSA2,sgd,protein_coding,IV,1365072,1365662,-
YDR383C,NKP1,sgd,protein_coding,IV,1239960,1240676,-
YDR375C,BCS1,sgd,protein_coding,IV,1225166,1226536,-
YDL161W,ENT1,sgd,protein_coding,IV,167714,169078,+
YDL051W,LHP1,sgd,protein_coding,IV,363952,364779,+
YDR084C,TVP23,sgd,protein_coding,IV,613405,614004,-
YDL056W,MBP1,sgd,protein_coding,IV,352877,355378,+
YDR344C,,sgd,protein_coding,IV,1162006,1162449,-
YDR320C,SWA2,sgd,protein_coding,IV,1106095,1108101,-
YDR221W,GTB1,sgd,protein_coding,IV,907330,909438,+
YDL032W,,sgd,protein_coding,IV,393690,394001,+
YDR456W,NHX1,sgd,protein_coding,IV,1367485,1369386,+
YDL036C,PUS9,sgd,protein_coding,IV,387513,388901,-
YDL217C,TIM22,sgd,protein_coding,IV,67983,68606,-
YDR334W,SWR1,sgd,protein_coding,IV,1135932,1140476,+
YDL049C,KNH1,sgd,protein_coding,IV,365068,365874,-
YDL164C,CDC9,sgd,protein_coding,IV,164987,167254,-
YDR384C,ATO3,sgd,protein_coding,IV,1241204,1242031,-
YDR149C,,sgd,protein_coding,IV,755555,756262,-
YDR093W,DNF2,sgd,protein_coding,IV,631282,636120,+
YDR071C,PAA1,sgd,protein_coding,IV,588827,589402,-
YDL143W,CCT4,sgd,protein_coding,IV,199996,201582,+
YDR032C,PST2,sgd,protein_coding,IV,504099,504695,-
YDR063W,AIM7,sgd,protein_coding,IV,578663,579112,+
YDL166C,FAP7,sgd,protein_coding,IV,163449,164042,-
YDR004W,RAD57,sgd,protein_coding,IV,455201,456583,+
YDR151C,CTH1,sgd,protein_coding,IV,764178,765155,-
YDR037W,KRS1,sgd,protein_coding,IV,525440,527215,+
YDL175C,AIR2,sgd,protein_coding,IV,144484,145518,-
YDR286C,,sgd,protein_coding,IV,1035231,1035575,-
YDR172W,SUP35,sgd,protein_coding,IV,808324,810381,+
YDL174C,DLD1,sgd,protein_coding,IV,145826,147589,-
YDR080W,VPS41,sgd,protein_coding,IV,604008,606986,+
YDR503C,LPP1,sgd,protein_coding,IV,1455042,1455866,-
YDR069C,DOA4,sgd,protein_coding,IV,584939,587719,-
YDR047W,HEM12,sgd,protein_coding,IV,551860,552948,+
YDR215C,,sgd,protein_coding,IV,894089,894502,-
YDR267C,CIA1,sgd,protein_coding,IV,1002510,1003502,-
YDR142C,PEX7,sgd,protein_coding,IV,740473,741600,-
YDL212W,SHR3,sgd,protein_coding,IV,78426,79058,+
YDR249C,,sgd,protein_coding,IV,958681,959802,-
YDL209C,CWC2,sgd,protein_coding,IV,86207,87226,-
YDR044W,HEM13,sgd,protein_coding,IV,546642,547628,+
YDR311W,TFB1,sgd,protein_coding,IV,1085065,1086993,+
YDL159C-B,,sgd,protein_coding,IV,173056,173232,-
YDR222W,,sgd,protein_coding,IV,910054,911301,+
YDR510C-A,,sgd,protein_coding,IV,1469695,1469811,-
YDR401W,,sgd,protein_coding,IV,1272223,1272786,+
YDR207C,UME6,sgd,protein_coding,IV,865012,867522,-
YDL005C,MED2,sgd,protein_coding,IV,441014,442309,-
YDR295C,HDA2,sgd,protein_coding,IV,1052623,1054647,-
YDR543C,,sgd,protein_coding,IV,1524634,1524933,-
YDL208W,NHP2,sgd,protein_coding,IV,87512,87982,+
YDR135C,YCF1,sgd,protein_coding,IV,723004,727551,-
YDL114W,,sgd,protein_coding,IV,255604,256530,+
YDR247W,VHS1,sgd,protein_coding,IV,956013,957398,+
YDL197C,ASF2,sgd,protein_coding,IV,104917,106494,-
YDR229W,IVY1,sgd,protein_coding,IV,924785,926146,+
YDR095C,,sgd,protein_coding,IV,636117,636527,-
YDR027C,VPS54,sgd,protein_coding,IV,494649,497318,-
YDL106C,PHO2,sgd,protein_coding,IV,270222,271901,-
